,geocentricTime,RA,DEC
12108,2445390.5,181.25069,23.97987
12109,2445391.5,181.2355,23.98951
12110,2445392.5,181.22017,23.99907
12111,2445393.5,181.2047,24.00855
12112,2445394.5,181.18909,24.01795
12113,2445395.5,181.17335,24.02726
12114,2445396.5,181.15749,24.03648
12115,2445397.5,181.14152,24.0456
12116,2445398.5,181.12543,24.05463
12117,2445399.5,181.10923,24.06357
12118,2445400.5,181.09294,24.07239
12119,2445401.5,181.07655,24.08112
12120,2445402.5,181.06007,24.08973
12121,2445403.5,181.04351,24.09824
12122,2445404.5,181.02688,24.10663
12123,2445405.5,181.01017,24.1149
12124,2445406.5,180.9934,24.12306
12125,2445407.5,180.97658,24.13109
12126,2445408.5,180.95971,24.139
12127,2445409.5,180.94279,24.14678
12128,2445410.5,180.92584,24.15442
12129,2445411.5,180.90886,24.16194
12130,2445412.5,180.89185,24.16932
12131,2445413.5,180.87483,24.17656
12132,2445414.5,180.8578,24.18367
12133,2445415.5,180.84076,24.19063
12134,2445416.5,180.82373,24.19744
12135,2445417.5,180.80671,24.20411
12136,2445418.5,180.7897,24.21063
12137,2445419.5,180.77271,24.21701
12138,2445420.5,180.75575,24.22323
12139,2445421.5,180.73882,24.22929
12140,2445422.5,180.72193,24.23521
12141,2445423.5,180.70508,24.24096
12142,2445424.5,180.68828,24.24656
12143,2445425.5,180.67154,24.252
12144,2445426.5,180.65486,24.25728
12145,2445427.5,180.63824,24.2624
12146,2445428.5,180.62169,24.26735
12147,2445429.5,180.60523,24.27214
12148,2445430.5,180.58885,24.27676
12149,2445431.5,180.57255,24.28121
12150,2445432.5,180.55636,24.28549
12151,2445433.5,180.54026,24.2896
12152,2445434.5,180.52428,24.29354
12153,2445435.5,180.50841,24.2973
12154,2445436.5,180.49265,24.30089
12155,2445437.5,180.47703,24.3043
12156,2445438.5,180.46154,24.30754
12157,2445439.5,180.44618,24.3106
12158,2445440.5,180.43097,24.31347
12159,2445441.5,180.4159,24.31617
12160,2445442.5,180.40099,24.31869
12161,2445443.5,180.38624,24.32103
12162,2445444.5,180.37166,24.32319
12163,2445445.5,180.35724,24.32517
12164,2445446.5,180.343,24.32696
12165,2445447.5,180.32894,24.32858
12166,2445448.5,180.31506,24.33001
12167,2445449.5,180.30137,24.33126
12168,2445450.5,180.28787,24.33233
12169,2445451.5,180.27457,24.33322
12170,2445452.5,180.26147,24.33393
12171,2445453.5,180.24857,24.33446
12172,2445454.5,180.23589,24.3348
12173,2445455.5,180.22341,24.33497
12174,2445456.5,180.21115,24.33495
12175,2445457.5,180.19911,24.33476
12176,2445458.5,180.1873,24.33438
12177,2445459.5,180.17572,24.33382
12178,2445460.5,180.16437,24.33308
12179,2445461.5,180.15326,24.33216
12180,2445462.5,180.1424,24.33106
12181,2445463.5,180.13177,24.32978
12182,2445464.5,180.1214,24.32833
12183,2445465.5,180.11128,24.32669
12184,2445466.5,180.10142,24.32488
12185,2445467.5,180.09183,24.32289
12186,2445468.5,180.08249,24.32072
12187,2445469.5,180.07343,24.31838
12188,2445470.5,180.06463,24.31586
12189,2445471.5,180.05611,24.31317
12190,2445472.5,180.04787,24.31031
12191,2445473.5,180.03991,24.30728
12192,2445474.5,180.03223,24.30407
12193,2445475.5,180.02484,24.3007
12194,2445476.5,180.01773,24.29717
12195,2445477.5,180.0109,24.29346
12196,2445478.5,180.00437,24.2896
12197,2445479.5,179.99813,24.28557
12198,2445480.5,179.99219,24.28138
12199,2445481.5,179.98654,24.27703
12200,2445482.5,179.98119,24.27252
12201,2445483.5,179.97614,24.26786
12202,2445484.5,179.97138,24.26303
12203,2445485.5,179.96693,24.25806
12204,2445486.5,179.96279,24.25293
12205,2445487.5,179.95895,24.24765
12206,2445488.5,179.95542,24.24222
12207,2445489.5,179.9522,24.23665
12208,2445490.5,179.94929,24.23092
12209,2445491.5,179.94669,24.22505
12210,2445492.5,179.94441,24.21904
12211,2445493.5,179.94244,24.21289
12212,2445494.5,179.94079,24.20659
12213,2445495.5,179.93945,24.20016
12214,2445496.5,179.93844,24.19359
12215,2445497.5,179.93774,24.18689
12216,2445498.5,179.93736,24.18005
12217,2445499.5,179.93731,24.17308
12218,2445500.5,179.93757,24.16599
12219,2445501.5,179.93816,24.15877
12220,2445502.5,179.93906,24.15143
12221,2445503.5,179.94028,24.14397
12222,2445504.5,179.94182,24.13639
12223,2445505.5,179.94368,24.12869
12224,2445506.5,179.94586,24.12089
12225,2445507.5,179.94836,24.11296
12226,2445508.5,179.95117,24.10493
12227,2445509.5,179.9543,24.0968
12228,2445510.5,179.95774,24.08855
12229,2445511.5,179.9615,24.08021
12230,2445512.5,179.96557,24.07176
12231,2445513.5,179.96996,24.06322
12232,2445514.5,179.97466,24.05458
12233,2445515.5,179.97967,24.04585
12234,2445516.5,179.98499,24.03702
12235,2445517.5,179.99062,24.02811
12236,2445518.5,179.99656,24.01911
12237,2445519.5,180.00281,24.01002
12238,2445520.5,180.00937,24.00085
12239,2445521.5,180.01623,23.9916
12240,2445522.5,180.0234,23.98228
12241,2445523.5,180.03088,23.97288
12242,2445524.5,180.03866,23.9634
12243,2445525.5,180.04673,23.95386
12244,2445526.5,180.05511,23.94425
12245,2445527.5,180.06379,23.93457
12246,2445528.5,180.07276,23.92483
12247,2445529.5,180.08202,23.91504
12248,2445530.5,180.09158,23.90519
12249,2445531.5,180.10142,23.89528
12250,2445532.5,180.11154,23.88533
12251,2445533.5,180.12195,23.87532
12252,2445534.5,180.13264,23.86527
12253,2445535.5,180.1436,23.85518
12254,2445536.5,180.15484,23.84505
12255,2445537.5,180.16635,23.83488
12256,2445538.5,180.17813,23.82468
12257,2445539.5,180.19017,23.81445
12258,2445540.5,180.20248,23.80418
12259,2445541.5,180.21505,23.79389
12260,2445542.5,180.22788,23.78358
12261,2445543.5,180.24097,23.77324
12262,2445544.5,180.2543,23.76288
12263,2445545.5,180.26789,23.75251
12264,2445546.5,180.28172,23.74212
12265,2445547.5,180.2958,23.73171
12266,2445548.5,180.31012,23.7213
12267,2445549.5,180.32468,23.71089
12268,2445550.5,180.33948,23.70046
12269,2445551.5,180.35451,23.69004
12270,2445552.5,180.36977,23.67962
12271,2445553.5,180.38525,23.6692
12272,2445554.5,180.40096,23.65879
12273,2445555.5,180.41688,23.64839
12274,2445556.5,180.43302,23.638
12275,2445557.5,180.44937,23.62762
12276,2445558.5,180.46593,23.61727
12277,2445559.5,180.48269,23.60694
12278,2445560.5,180.49964,23.59663
12279,2445561.5,180.51679,23.58635
12280,2445562.5,180.53413,23.57609
12281,2445563.5,180.55165,23.56587
12282,2445564.5,180.56936,23.55569
12283,2445565.5,180.58724,23.54554
12284,2445566.5,180.60529,23.53543
12285,2445567.5,180.62351,23.52537
12286,2445568.5,180.6419,23.51534
12287,2445569.5,180.66045,23.50537
12288,2445570.5,180.67915,23.49545
12289,2445571.5,180.69801,23.48557
12290,2445572.5,180.71701,23.47576
12291,2445573.5,180.73616,23.46599
12292,2445574.5,180.75545,23.45629
12293,2445575.5,180.77487,23.44665
12294,2445576.5,180.79443,23.43708
12295,2445577.5,180.81411,23.42757
12296,2445578.5,180.83392,23.41813
12297,2445579.5,180.85385,23.40876
12298,2445580.5,180.87389,23.39946
12299,2445581.5,180.89404,23.39024
12300,2445582.5,180.91429,23.3811
12301,2445583.5,180.93465,23.37205
12302,2445584.5,180.9551,23.36307
12303,2445585.5,180.97564,23.35419
12304,2445586.5,180.99627,23.34539
12305,2445587.5,181.01697,23.33669
12306,2445588.5,181.03775,23.32808
12307,2445589.5,181.05859,23.31957
12308,2445590.5,181.0795,23.31116
12309,2445591.5,181.10047,23.30285
12310,2445592.5,181.12149,23.29465
12311,2445593.5,181.14256,23.28655
12312,2445594.5,181.16367,23.27856
12313,2445595.5,181.18482,23.27068
12314,2445596.5,181.206,23.26291
12315,2445597.5,181.22721,23.25526
12316,2445598.5,181.24845,23.24772
12317,2445599.5,181.2697,23.2403
12318,2445600.5,181.29098,23.233
12319,2445601.5,181.31226,23.22582
12320,2445602.5,181.33354,23.21877
12321,2445603.5,181.35483,23.21184
12322,2445604.5,181.37611,23.20504
12323,2445605.5,181.39738,23.19837
12324,2445606.5,181.41864,23.19183
12325,2445607.5,181.43988,23.18542
12326,2445608.5,181.46109,23.17915
12327,2445609.5,181.48227,23.17302
12328,2445610.5,181.50342,23.16702
12329,2445611.5,181.52453,23.16117
12330,2445612.5,181.54559,23.15546
12331,2445613.5,181.56661,23.1499
12332,2445614.5,181.58756,23.14449
12333,2445615.5,181.60845,23.13922
12334,2445616.5,181.62927,23.13411
12335,2445617.5,181.65002,23.12914
12336,2445618.5,181.67069,23.12433
12337,2445619.5,181.69127,23.11968
12338,2445620.5,181.71177,23.11518
12339,2445621.5,181.73217,23.11084
12340,2445622.5,181.75247,23.10666
12341,2445623.5,181.77267,23.10264
12342,2445624.5,181.79275,23.09879
12343,2445625.5,181.81273,23.09509
12344,2445626.5,181.83258,23.09156
12345,2445627.5,181.85231,23.08819
12346,2445628.5,181.87191,23.08499
12347,2445629.5,181.89138,23.08196
12348,2445630.5,181.91071,23.07909
12349,2445631.5,181.9299,23.07639
12350,2445632.5,181.94895,23.07386
12351,2445633.5,181.96784,23.07151
12352,2445634.5,181.98658,23.06932
12353,2445635.5,182.00515,23.06731
12354,2445636.5,182.02357,23.06547
12355,2445637.5,182.04181,23.0638
12356,2445638.5,182.05987,23.06231
12357,2445639.5,182.07776,23.06099
12358,2445640.5,182.09545,23.05986
12359,2445641.5,182.11296,23.0589
12360,2445642.5,182.13028,23.05812
12361,2445643.5,182.14739,23.05751
12362,2445644.5,182.1643,23.05709
12363,2445645.5,182.18099,23.05685
12364,2445646.5,182.19748,23.05679
12365,2445647.5,182.21374,23.0569
12366,2445648.5,182.22978,23.0572
12367,2445649.5,182.24559,23.05768
12368,2445650.5,182.26117,23.05834
12369,2445651.5,182.27652,23.05918
12370,2445652.5,182.29163,23.0602
12371,2445653.5,182.30649,23.0614
12372,2445654.5,182.32111,23.06277
12373,2445655.5,182.33548,23.06433
12374,2445656.5,182.34959,23.06607
12375,2445657.5,182.36345,23.06798
12376,2445658.5,182.37705,23.07008
12377,2445659.5,182.39038,23.07235
12378,2445660.5,182.40345,23.07479
12379,2445661.5,182.41624,23.07742
12380,2445662.5,182.42877,23.08022
12381,2445663.5,182.44101,23.08319
12382,2445664.5,182.45298,23.08634
12383,2445665.5,182.46466,23.08967
12384,2445666.5,182.47606,23.09317
12385,2445667.5,182.48716,23.09684
12386,2445668.5,182.49797,23.10069
12387,2445669.5,182.50848,23.1047
12388,2445670.5,182.51869,23.10889
12389,2445671.5,182.5286,23.11325
12390,2445672.5,182.5382,23.11778
12391,2445673.5,182.54749,23.12248
12392,2445674.5,182.55647,23.12734
12393,2445675.5,182.56513,23.13237
12394,2445676.5,182.57348,23.13756
12395,2445677.5,182.5815,23.14291
12396,2445678.5,182.58921,23.14842
12397,2445679.5,182.59659,23.1541
12398,2445680.5,182.60365,23.15992
12399,2445681.5,182.61039,23.16591
12400,2445682.5,182.61679,23.17204
12401,2445683.5,182.62287,23.17833
12402,2445684.5,182.62862,23.18477
12403,2445685.5,182.63404,23.19135
12404,2445686.5,182.63912,23.19808
12405,2445687.5,182.64388,23.20495
12406,2445688.5,182.6483,23.21196
12407,2445689.5,182.65238,23.21912
12408,2445690.5,182.65613,23.22641
12409,2445691.5,182.65955,23.23383
12410,2445692.5,182.66262,23.24139
12411,2445693.5,182.66536,23.24908
12412,2445694.5,182.66776,23.25689
12413,2445695.5,182.66982,23.26484
12414,2445696.5,182.67154,23.27291
12415,2445697.5,182.67292,23.2811
12416,2445698.5,182.67396,23.28941
12417,2445699.5,182.67465,23.29784
12418,2445700.5,182.67501,23.30638
12419,2445701.5,182.67502,23.31503
12420,2445702.5,182.67469,23.3238
12421,2445703.5,182.67402,23.33266
12422,2445704.5,182.67301,23.34164
12423,2445705.5,182.67166,23.35071
12424,2445706.5,182.66998,23.35987
12425,2445707.5,182.66796,23.36914
12426,2445708.5,182.6656,23.37849
12427,2445709.5,182.66291,23.38793
12428,2445710.5,182.65988,23.39745
12429,2445711.5,182.65653,23.40705
12430,2445712.5,182.65285,23.41674
12431,2445713.5,182.64884,23.42649
12432,2445714.5,182.64451,23.43632
12433,2445715.5,182.63986,23.44621
12434,2445716.5,182.63489,23.45617
12435,2445717.5,182.6296,23.46619
12436,2445718.5,182.62399,23.47627
12437,2445719.5,182.61807,23.48641
12438,2445720.5,182.61184,23.4966
12439,2445721.5,182.60531,23.50683
12440,2445722.5,182.59846,23.51711
12441,2445723.5,182.59131,23.52744
12442,2445724.5,182.58386,23.5378
12443,2445725.5,182.57611,23.5482
12444,2445726.5,182.56806,23.55864
12445,2445727.5,182.55972,23.5691
12446,2445728.5,182.55109,23.57959
12447,2445729.5,182.54217,23.5901
12448,2445730.5,182.53297,23.60062
12449,2445731.5,182.52349,23.61117
12450,2445732.5,182.51374,23.62172
12451,2445733.5,182.50371,23.63228
12452,2445734.5,182.49341,23.64284
12453,2445735.5,182.48285,23.65341
12454,2445736.5,182.47204,23.66397
12455,2445737.5,182.46097,23.67452
12456,2445738.5,182.44964,23.68506
12457,2445739.5,182.43808,23.69558
12458,2445740.5,182.42627,23.70609
12459,2445741.5,182.41423,23.71657
12460,2445742.5,182.40196,23.72703
12461,2445743.5,182.38946,23.73746
12462,2445744.5,182.37675,23.74786
12463,2445745.5,182.36382,23.75822
12464,2445746.5,182.35067,23.76854
12465,2445747.5,182.33732,23.77881
12466,2445748.5,182.32378,23.78905
12467,2445749.5,182.31003,23.79923
12468,2445750.5,182.29609,23.80936
12469,2445751.5,182.28197,23.81943
12470,2445752.5,182.26766,23.82945
12471,2445753.5,182.25318,23.83941
12472,2445754.5,182.23852,23.8493
12473,2445755.5,182.2237,23.85912
12474,2445756.5,182.20872,23.86887
12475,2445757.5,182.19358,23.87854
12476,2445758.5,182.1783,23.88813
12477,2445759.5,182.16287,23.89765
12478,2445760.5,182.1473,23.90708
12479,2445761.5,182.13161,23.91641
12480,2445762.5,182.11578,23.92566
12481,2445763.5,182.09984,23.93481
12482,2445764.5,182.08379,23.94387
12483,2445765.5,182.06763,23.95282
12484,2445766.5,182.05137,23.96167
12485,2445767.5,182.03502,23.97041
12486,2445768.5,182.01858,23.97903
12487,2445769.5,182.00206,23.98755
12488,2445770.5,181.98547,23.99595
12489,2445771.5,181.96881,24.00423
12490,2445772.5,181.95209,24.01239
12491,2445773.5,181.93531,24.02043
12492,2445774.5,181.91848,24.02834
12493,2445775.5,181.90161,24.03613
12494,2445776.5,181.88471,24.04378
12495,2445777.5,181.86777,24.0513
12496,2445778.5,181.8508,24.05869
12497,2445779.5,181.83381,24.06594
12498,2445780.5,181.81681,24.07305
12499,2445781.5,181.7998,24.08002
12500,2445782.5,181.78279,24.08684
12501,2445783.5,181.76578,24.09352
12502,2445784.5,181.74878,24.10005
12503,2445785.5,181.7318,24.10644
12504,2445786.5,181.71484,24.11267
12505,2445787.5,181.6979,24.11875
12506,2445788.5,181.681,24.12467
12507,2445789.5,181.66415,24.13043
12508,2445790.5,181.64734,24.13603
12509,2445791.5,181.63058,24.14147
12510,2445792.5,181.61389,24.14675
12511,2445793.5,181.59726,24.15187
12512,2445794.5,181.5807,24.15681
12513,2445795.5,181.56422,24.16159
12514,2445796.5,181.54783,24.1662
12515,2445797.5,181.53153,24.17064
12516,2445798.5,181.51533,24.1749
12517,2445799.5,181.49923,24.179
12518,2445800.5,181.48324,24.18292
12519,2445801.5,181.46736,24.18666
12520,2445802.5,181.45161,24.19023
12521,2445803.5,181.43597,24.19363
12522,2445804.5,181.42047,24.19684
12523,2445805.5,181.40511,24.19988
12524,2445806.5,181.38988,24.20274
12525,2445807.5,181.37479,24.20543
12526,2445808.5,181.35986,24.20793
12527,2445809.5,181.34508,24.21026
12528,2445810.5,181.33046,24.2124
12529,2445811.5,181.316,24.21437
12530,2445812.5,181.30171,24.21615
12531,2445813.5,181.2876,24.21775
12532,2445814.5,181.27367,24.21917
12533,2445815.5,181.25992,24.2204
12534,2445816.5,181.24636,24.22146
12535,2445817.5,181.23299,24.22233
12536,2445818.5,181.21983,24.22301
12537,2445819.5,181.20687,24.22352
12538,2445820.5,181.19411,24.22384
12539,2445821.5,181.18157,24.22397
12540,2445822.5,181.16925,24.22392
12541,2445823.5,181.15716,24.22369
12542,2445824.5,181.14528,24.22328
12543,2445825.5,181.13364,24.22268
12544,2445826.5,181.12224,24.22191
12545,2445827.5,181.11107,24.22095
12546,2445828.5,181.10015,24.2198
12547,2445829.5,181.08947,24.21848
12548,2445830.5,181.07905,24.21698
12549,2445831.5,181.06887,24.21531
12550,2445832.5,181.05895,24.21345
12551,2445833.5,181.04929,24.21142
12552,2445834.5,181.03989,24.20922
12553,2445835.5,181.03076,24.20683
12554,2445836.5,181.02189,24.20428
12555,2445837.5,181.01329,24.20156
12556,2445838.5,181.00496,24.19866
12557,2445839.5,180.9969,24.19559
12558,2445840.5,180.98913,24.19235
12559,2445841.5,180.98163,24.18894
12560,2445842.5,180.97442,24.18537
12561,2445843.5,180.9675,24.18163
12562,2445844.5,180.96086,24.17772
12563,2445845.5,180.95451,24.17365
12564,2445846.5,180.94846,24.16941
12565,2445847.5,180.94271,24.16502
12566,2445848.5,180.93725,24.16046
12567,2445849.5,180.93209,24.15574
12568,2445850.5,180.92724,24.15087
12569,2445851.5,180.92269,24.14584
12570,2445852.5,180.91845,24.14065
12571,2445853.5,180.91452,24.13531
12572,2445854.5,180.91089,24.12982
12573,2445855.5,180.90758,24.12419
12574,2445856.5,180.90458,24.1184
12575,2445857.5,180.90189,24.11247
12576,2445858.5,180.89952,24.1064
12577,2445859.5,180.89745,24.10018
12578,2445860.5,180.89571,24.09383
12579,2445861.5,180.89428,24.08734
12580,2445862.5,180.89316,24.08071
12581,2445863.5,180.89236,24.07395
12582,2445864.5,180.89187,24.06706
12583,2445865.5,180.8917,24.06004
12584,2445866.5,180.89185,24.0529
12585,2445867.5,180.89231,24.04563
12586,2445868.5,180.89309,24.03823
12587,2445869.5,180.89419,24.03072
12588,2445870.5,180.8956,24.02308
12589,2445871.5,180.89733,24.01533
12590,2445872.5,180.89938,24.00747
12591,2445873.5,180.90175,23.99949
12592,2445874.5,180.90443,23.99139
12593,2445875.5,180.90744,23.98319
12594,2445876.5,180.91076,23.97489
12595,2445877.5,180.9144,23.96647
12596,2445878.5,180.91835,23.95796
12597,2445879.5,180.92262,23.94935
12598,2445880.5,180.92721,23.94064
12599,2445881.5,180.93211,23.93183
12600,2445882.5,180.93733,23.92293
12601,2445883.5,180.94285,23.91395
12602,2445884.5,180.94869,23.90487
12603,2445885.5,180.95484,23.89571
12604,2445886.5,180.9613,23.88647
12605,2445887.5,180.96806,23.87715
12606,2445888.5,180.97512,23.86776
12607,2445889.5,180.98249,23.85829
12608,2445890.5,180.99016,23.84875
12609,2445891.5,180.99812,23.83914
12610,2445892.5,181.00638,23.82947
12611,2445893.5,181.01494,23.81973
12612,2445894.5,181.02379,23.80994
12613,2445895.5,181.03292,23.80008
12614,2445896.5,181.04235,23.79017
12615,2445897.5,181.05206,23.7802
12616,2445898.5,181.06206,23.77019
12617,2445899.5,181.07234,23.76012
12618,2445900.5,181.0829,23.75001
12619,2445901.5,181.09374,23.73985
12620,2445902.5,181.10486,23.72965
12621,2445903.5,181.11625,23.71942
12622,2445904.5,181.12792,23.70914
12623,2445905.5,181.13985,23.69884
12624,2445906.5,181.15205,23.6885
12625,2445907.5,181.16452,23.67814
12626,2445908.5,181.17725,23.66775
12627,2445909.5,181.19023,23.65733
12628,2445910.5,181.20348,23.6469
12629,2445911.5,181.21697,23.63645
12630,2445912.5,181.23072,23.62599
12631,2445913.5,181.24471,23.61552
12632,2445914.5,181.25894,23.60503
12633,2445915.5,181.27341,23.59455
12634,2445916.5,181.28812,23.58406
12635,2445917.5,181.30306,23.57357
12636,2445918.5,181.31822,23.56309
12637,2445919.5,181.33361,23.55261
12638,2445920.5,181.34921,23.54214
12639,2445921.5,181.36504,23.53168
12640,2445922.5,181.38107,23.52124
12641,2445923.5,181.39732,23.51081
12642,2445924.5,181.41377,23.5004
12643,2445925.5,181.43042,23.49001
12644,2445926.5,181.44727,23.47964
12645,2445927.5,181.46432,23.4693
12646,2445928.5,181.48156,23.45899
12647,2445929.5,181.49899,23.44871
12648,2445930.5,181.5166,23.43846
12649,2445931.5,181.53439,23.42825
12650,2445932.5,181.55236,23.41808
12651,2445933.5,181.5705,23.40795
12652,2445934.5,181.58881,23.39787
12653,2445935.5,181.60728,23.38783
12654,2445936.5,181.62592,23.37784
12655,2445937.5,181.64471,23.3679
12656,2445938.5,181.66365,23.35802
12657,2445939.5,181.68274,23.3482
12658,2445940.5,181.70198,23.33843
12659,2445941.5,181.72135,23.32873
12660,2445942.5,181.74085,23.3191
12661,2445943.5,181.76048,23.30954
12662,2445944.5,181.78023,23.30004
12663,2445945.5,181.80009,23.29062
12664,2445946.5,181.82007,23.28128
12665,2445947.5,181.84016,23.27202
12666,2445948.5,181.86035,23.26284
12667,2445949.5,181.88064,23.25374
12668,2445950.5,181.90103,23.24473
12669,2445951.5,181.9215,23.2358
12670,2445952.5,181.94205,23.22697
12671,2445953.5,181.96269,23.21822
12672,2445954.5,181.9834,23.20958
12673,2445955.5,182.00419,23.20102
12674,2445956.5,182.02504,23.19257
12675,2445957.5,182.04595,23.18422
12676,2445958.5,182.06692,23.17597
12677,2445959.5,182.08794,23.16783
12678,2445960.5,182.10901,23.15979
12679,2445961.5,182.13013,23.15187
12680,2445962.5,182.15128,23.14405
12681,2445963.5,182.17247,23.13635
12682,2445964.5,182.19368,23.12877
12683,2445965.5,182.21491,23.12131
12684,2445966.5,182.23617,23.11397
12685,2445967.5,182.25743,23.10675
12686,2445968.5,182.27871,23.09965
12687,2445969.5,182.29998,23.09269
12688,2445970.5,182.32125,23.08586
12689,2445971.5,182.34251,23.07915
12690,2445972.5,182.36375,23.07259
12691,2445973.5,182.38498,23.06615
12692,2445974.5,182.40617,23.05986
12693,2445975.5,182.42734,23.05371
12694,2445976.5,182.44846,23.0477
12695,2445977.5,182.46955,23.04183
12696,2445978.5,182.49059,23.0361
12697,2445979.5,182.51158,23.03052
12698,2445980.5,182.53251,23.02509
12699,2445981.5,182.55338,23.01981
12700,2445982.5,182.57419,23.01468
12701,2445983.5,182.59492,23.0097
12702,2445984.5,182.61558,23.00487
12703,2445985.5,182.63616,23.0002
12704,2445986.5,182.65665,22.99568
12705,2445987.5,182.67705,22.99133
12706,2445988.5,182.69736,22.98713
12707,2445989.5,182.71757,22.98309
12708,2445990.5,182.73767,22.97921
12709,2445991.5,182.75766,22.9755
12710,2445992.5,182.77754,22.97195
12711,2445993.5,182.7973,22.96856
12712,2445994.5,182.81693,22.96535
12713,2445995.5,182.83643,22.9623
12714,2445996.5,182.8558,22.95942
12715,2445997.5,182.87502,22.95672
12716,2445998.5,182.8941,22.95418
12717,2445999.5,182.91302,22.95182
12718,2446000.5,182.93179,22.94963
12719,2446001.5,182.95039,22.94762
12720,2446002.5,182.96883,22.94579
12721,2446003.5,182.98709,22.94413
12722,2446004.5,183.00518,22.94265
12723,2446005.5,183.02308,22.94134
12724,2446006.5,183.0408,22.94021
12725,2446007.5,183.05833,22.93927
12726,2446008.5,183.07567,22.9385
12727,2446009.5,183.09281,22.9379
12728,2446010.5,183.10974,22.93749
12729,2446011.5,183.12647,22.93726
12730,2446012.5,183.14298,22.9372
12731,2446013.5,183.15928,22.93733
12732,2446014.5,183.17537,22.93763
12733,2446015.5,183.19123,22.93812
12734,2446016.5,183.20686,22.93878
12735,2446017.5,183.22226,22.93963
12736,2446018.5,183.23743,22.94065
12737,2446019.5,183.25236,22.94186
12738,2446020.5,183.26704,22.94325
12739,2446021.5,183.28148,22.94481
12740,2446022.5,183.29566,22.94656
12741,2446023.5,183.30959,22.94849
12742,2446024.5,183.32326,22.95059
12743,2446025.5,183.33666,22.95288
12744,2446026.5,183.3498,22.95535
12745,2446027.5,183.36266,22.958
12746,2446028.5,183.37525,22.96082
12747,2446029.5,183.38756,22.96382
12748,2446030.5,183.39959,22.967
12749,2446031.5,183.41133,22.97036
12750,2446032.5,183.42278,22.97389
12751,2446033.5,183.43394,22.9776
12752,2446034.5,183.4448,22.98148
12753,2446035.5,183.45537,22.98553
12754,2446036.5,183.46563,22.98975
12755,2446037.5,183.4756,22.99414
12756,2446038.5,183.48526,22.9987
12757,2446039.5,183.49462,23.00342
12758,2446040.5,183.50366,23.00832
12759,2446041.5,183.5124,23.01337
12760,2446042.5,183.52082,23.01859
12761,2446043.5,183.52893,23.02397
12762,2446044.5,183.53672,23.0295
12763,2446045.5,183.54419,23.0352
12764,2446046.5,183.55134,23.04105
12765,2446047.5,183.55816,23.04706
12766,2446048.5,183.56467,23.05323
12767,2446049.5,183.57084,23.05954
12768,2446050.5,183.57669,23.06601
12769,2446051.5,183.5822,23.07262
12770,2446052.5,183.58738,23.07938
12771,2446053.5,183.59223,23.08629
12772,2446054.5,183.59674,23.09334
12773,2446055.5,183.60092,23.10053
12774,2446056.5,183.60475,23.10787
12775,2446057.5,183.60825,23.11533
12776,2446058.5,183.61141,23.12294
12777,2446059.5,183.61423,23.13067
12778,2446060.5,183.6167,23.13853
12779,2446061.5,183.61884,23.14652
12780,2446062.5,183.62063,23.15464
12781,2446063.5,183.62208,23.16287
12782,2446064.5,183.6232,23.17123
12783,2446065.5,183.62397,23.1797
12784,2446066.5,183.62441,23.18828
12785,2446067.5,183.6245,23.19697
12786,2446068.5,183.62426,23.20577
12787,2446069.5,183.62368,23.21467
12788,2446070.5,183.62276,23.22368
12789,2446071.5,183.62151,23.23278
12790,2446072.5,183.61992,23.24199
12791,2446073.5,183.618,23.25128
12792,2446074.5,183.61574,23.26066
12793,2446075.5,183.61316,23.27013
12794,2446076.5,183.61024,23.27969
12795,2446077.5,183.60699,23.28933
12796,2446078.5,183.60342,23.29904
12797,2446079.5,183.59951,23.30884
12798,2446080.5,183.59529,23.3187
12799,2446081.5,183.59073,23.32864
12800,2446082.5,183.58585,23.33864
12801,2446083.5,183.58066,23.34871
12802,2446084.5,183.57514,23.35883
12803,2446085.5,183.5693,23.36901
12804,2446086.5,183.56315,23.37925
12805,2446087.5,183.55669,23.38953
12806,2446088.5,183.54992,23.39986
12807,2446089.5,183.54285,23.41023
12808,2446090.5,183.53547,23.42064
12809,2446091.5,183.52779,23.43108
12810,2446092.5,183.51982,23.44155
12811,2446093.5,183.51156,23.45206
12812,2446094.5,183.503,23.46258
12813,2446095.5,183.49417,23.47312
12814,2446096.5,183.48505,23.48369
12815,2446097.5,183.47565,23.49426
12816,2446098.5,183.46598,23.50484
12817,2446099.5,183.45604,23.51543
12818,2446100.5,183.44584,23.52602
12819,2446101.5,183.43537,23.53661
12820,2446102.5,183.42465,23.5472
12821,2446103.5,183.41367,23.55778
12822,2446104.5,183.40245,23.56834
12823,2446105.5,183.39097,23.5789
12824,2446106.5,183.37926,23.58943
12825,2446107.5,183.3673,23.59995
12826,2446108.5,183.35512,23.61044
12827,2446109.5,183.3427,23.6209
12828,2446110.5,183.33006,23.63133
12829,2446111.5,183.3172,23.64173
12830,2446112.5,183.30412,23.65208
12831,2446113.5,183.29084,23.6624
12832,2446114.5,183.27734,23.67267
12833,2446115.5,183.26365,23.68289
12834,2446116.5,183.24977,23.69305
12835,2446117.5,183.23569,23.70316
12836,2446118.5,183.22144,23.71321
12837,2446119.5,183.207,23.72319
12838,2446120.5,183.1924,23.73311
12839,2446121.5,183.17763,23.74295
12840,2446122.5,183.1627,23.75273
12841,2446123.5,183.14762,23.76242
12842,2446124.5,183.13239,23.77203
12843,2446125.5,183.11701,23.78156
