,kboTIME,RA,DEC
15377,2448659.206369827,190.0672,22.51188
15378,2448660.2064312007,190.05811,22.52265
15379,2448661.2064913474,190.04874,22.53341
15380,2448662.206550249,190.0391,22.54418
15381,2448663.206607887,190.02919,22.55494
15382,2448664.2066642456,190.01902,22.5657
15383,2448665.206719308,190.00859,22.57644
15384,2448666.2067730604,189.9979,22.58717
15385,2448667.2068254873,189.98697,22.59788
15386,2448668.2068765755,189.97578,22.60856
15387,2448669.2069263123,189.96436,22.61923
15388,2448670.206974684,189.9527,22.62986
15389,2448671.207021678,189.94081,22.64046
15390,2448672.2070672815,189.92869,22.65103
15391,2448673.2071114806,189.91634,22.66156
15392,2448674.207154263,189.90378,22.67204
15393,2448675.207195614,189.891,22.68248
15394,2448676.2072355207,189.878,22.69288
15395,2448677.20727397,189.8648,22.70322
15396,2448678.207310949,189.8514,22.7135
15397,2448679.207346445,189.8378,22.72373
15398,2448680.2073804466,189.82401,22.73389
15399,2448681.2074129423,189.81003,22.74398
15400,2448682.207443922,189.79587,22.75401
15401,2448683.2074733744,189.78154,22.76396
15402,2448684.2075012913,189.76703,22.77384
15403,2448685.2075276636,189.75236,22.78363
15404,2448686.207552483,189.73753,22.79334
15405,2448687.2075757426,189.72255,22.80296
15406,2448688.2075974364,189.70742,22.81249
15407,2448689.207617558,189.69215,22.82193
15408,2448690.2076361035,189.67674,22.83127
15409,2448691.207653069,189.66121,22.84051
15410,2448692.2076684516,189.64555,22.84964
15411,2448693.207682249,189.62978,22.85867
15412,2448694.207694461,189.61389,22.86758
15413,2448695.2077050866,189.5979,22.87639
15414,2448696.2077141255,189.58182,22.88508
15415,2448697.2077215794,189.56564,22.89365
15416,2448698.2077274476,189.54938,22.90211
15417,2448699.207731732,189.53303,22.91044
15418,2448700.2077344335,189.51661,22.91864
15419,2448701.2077355515,189.50012,22.92672
15420,2448702.2077350873,189.48356,22.93467
15421,2448703.2077330416,189.46695,22.94249
15422,2448704.2077294136,189.45029,22.95017
15423,2448705.2077242057,189.43357,22.95771
15424,2448706.2077174187,189.41682,22.96512
15425,2448707.207709054,189.40003,22.97238
15426,2448708.207699114,189.38321,22.9795
15427,2448709.2076876024,189.36637,22.98647
15428,2448710.207674522,189.34951,22.99329
15429,2448711.207659878,189.33265,22.99996
15430,2448712.2076436738,189.31577,23.00647
15431,2448713.207625916,189.2989,23.01283
15432,2448714.2076066113,189.28204,23.01903
15433,2448715.2075857655,189.2652,23.02507
15434,2448716.2075633877,189.24837,23.03095
15435,2448717.2075394853,189.23157,23.03666
15436,2448718.207514069,189.21481,23.04221
15437,2448719.207487149,189.19809,23.04758
15438,2448720.2074587364,189.18142,23.05279
15439,2448721.207428843,189.1648,23.05783
15440,2448722.2073974814,189.14823,23.0627
15441,2448723.207364665,189.13174,23.06739
15442,2448724.207330406,189.11531,23.0719
15443,2448725.2072947198,189.09896,23.07625
15444,2448726.2072576187,189.0827,23.08041
15445,2448727.2072191164,189.06652,23.0844
15446,2448728.207179226,189.05043,23.08821
15447,2448729.207137961,189.03445,23.09184
15448,2448730.207095334,189.01856,23.09529
15449,2448731.2070513577,189.00279,23.09856
15450,2448732.2070060456,188.98712,23.10165
15451,2448733.2069594106,188.97158,23.10455
15452,2448734.2069114666,188.95616,23.10727
15453,2448735.2068622266,188.94087,23.10981
15454,2448736.2068117056,188.92571,23.11216
15455,2448737.2067599185,188.91069,23.11433
15456,2448738.2067068806,188.89582,23.11631
15457,2448739.206652608,188.8811,23.1181
15458,2448740.2065971163,188.86653,23.11971
15459,2448741.206540424,188.85213,23.12112
15460,2448742.2064825473,188.83789,23.12235
15461,2448743.206423505,188.82382,23.12338
15462,2448744.206363316,188.80993,23.12423
15463,2448745.2063019997,188.79622,23.12489
15464,2448746.206239577,188.7827,23.12536
15465,2448747.2061760677,188.76937,23.12564
15466,2448748.206111495,188.75624,23.12573
15467,2448749.20604588,188.74331,23.12562
15468,2448750.2059792452,188.73058,23.12534
15469,2448751.205911613,188.71807,23.12486
15470,2448752.2058430067,188.70576,23.12419
15471,2448753.205773448,188.69368,23.12334
15472,2448754.2057029596,188.68182,23.1223
15473,2448755.205631563,188.67018,23.12108
15474,2448756.20555928,188.65878,23.11967
15475,2448757.205486131,188.6476,23.11808
15476,2448758.2054121373,188.63666,23.1163
15477,2448759.2053373205,188.62596,23.11434
15478,2448760.205261701,188.6155,23.1122
15479,2448761.205185299,188.60529,23.10988
15480,2448762.2051081364,188.59533,23.10738
15481,2448763.205030234,188.58561,23.1047
15482,2448764.204951614,188.57616,23.10184
15483,2448765.204872298,188.56696,23.0988
15484,2448766.2047923086,188.55802,23.09558
15485,2448767.2047116677,188.54935,23.09219
15486,2448768.204630399,188.54095,23.08862
15487,2448769.2045485256,188.53281,23.08487
15488,2448770.2044660714,188.52496,23.08096
15489,2448771.204383061,188.51738,23.07687
15490,2448772.204299518,188.51008,23.07261
15491,2448773.204215469,188.50306,23.06817
15492,2448774.2041309387,188.49633,23.06357
15493,2448775.204045954,188.48989,23.05881
15494,2448776.203960542,188.48374,23.05388
15495,2448777.203874729,188.47788,23.04878
15496,2448778.2037885427,188.47232,23.04352
15497,2448779.203702009,188.46706,23.03811
15498,2448780.203615154,188.4621,23.03253
15499,2448781.2035280047,188.45743,23.0268
15500,2448782.2034405856,188.45307,23.02092
15501,2448783.203352922,188.44901,23.01488
15502,2448784.2032650383,188.44525,23.0087
15503,2448785.2031769585,188.4418,23.00236
15504,2448786.203088706,188.43865,22.99588
15505,2448787.2030003043,188.43581,22.98926
15506,2448788.202911777,188.43328,22.98249
15507,2448789.2028231476,188.43105,22.97558
15508,2448790.2027344387,188.42913,22.96854
15509,2448791.2026456743,188.42753,22.96136
15510,2448792.202556878,188.42623,22.95404
15511,2448793.202468073,188.42525,22.94659
15512,2448794.202379284,188.42458,22.93901
15513,2448795.202290534,188.42422,22.93129
15514,2448796.2022018484,188.42418,22.92346
15515,2448797.2021132507,188.42445,22.91549
15516,2448798.2020247667,188.42503,22.9074
15517,2448799.2019364205,188.42594,22.8992
15518,2448800.2018482382,188.42715,22.89087
15519,2448801.201760245,188.42869,22.88243
15520,2448802.2016724674,188.43054,22.87387
15521,2448803.2015849315,188.43271,22.8652
15522,2448804.2014976637,188.4352,22.85642
15523,2448805.201410691,188.438,22.84754
15524,2448806.2013240387,188.44112,22.83855
15525,2448807.201237734,188.44455,22.82946
15526,2448808.2011518013,188.4483,22.82027
15527,2448809.201066265,188.45237,22.81099
15528,2448810.2009811485,188.45674,22.80162
15529,2448811.2008964755,188.46143,22.79215
15530,2448812.2008122676,188.46642,22.7826
15531,2448813.2007285473,188.47172,22.77296
15532,2448814.200645336,188.47733,22.76324
15533,2448815.200562655,188.48325,22.75345
15534,2448816.2004805254,188.48947,22.74357
15535,2448817.200398968,188.49599,22.73362
15536,2448818.2003180045,188.50282,22.7236
15537,2448819.200237654,188.50994,22.71351
15538,2448820.200157939,188.51736,22.70335
15539,2448821.20007888,188.52508,22.69312
15540,2448822.200000497,188.5331,22.68283
15541,2448823.199922812,188.54141,22.67249
15542,2448824.199845846,188.55001,22.66208
15543,2448825.1997696194,188.5589,22.65162
15544,2448826.199694154,188.56809,22.64111
15545,2448827.199619471,188.57756,22.63055
15546,2448828.1995455916,188.58732,22.61994
15547,2448829.1994725387,188.59736,22.60929
15548,2448830.1994003328,188.60768,22.5986
15549,2448831.1993289967,188.61829,22.58787
15550,2448832.1992585524,188.62917,22.5771
15551,2448833.1991890213,188.64033,22.5663
15552,2448834.199120425,188.65176,22.55547
15553,2448835.1990527846,188.66347,22.54462
15554,2448836.198986119,188.67543,22.53374
15555,2448837.1989204474,188.68767,22.52284
15556,2448838.198855788,188.70016,22.51193
15557,2448839.198792157,188.71291,22.501
15558,2448840.198729572,188.72592,22.49006
15559,2448841.198668048,188.73918,22.47911
15560,2448842.1986076003,188.75268,22.46816
15561,2448843.1985482452,188.76643,22.4572
15562,2448844.198489997,188.78042,22.44624
15563,2448845.1984328707,188.79464,22.43529
15564,2448846.1983768805,188.80911,22.42433
15565,2448847.1983220414,188.8238,22.41339
15566,2448848.1982683674,188.83872,22.40246
15567,2448849.198215873,188.85387,22.39154
15568,2448850.198164572,188.86924,22.38063
15569,2448851.198114479,188.88483,22.36975
15570,2448852.1980656083,188.90063,22.35888
15571,2448853.1980179735,188.91665,22.34804
15572,2448854.197971589,188.93287,22.33722
15573,2448855.197926469,188.9493,22.32643
15574,2448856.1978826276,188.96594,22.31567
15575,2448857.197840079,188.98277,22.30495
15576,2448858.1977988384,188.9998,22.29426
15577,2448859.197758918,189.01701,22.28361
15578,2448860.197720334,189.03442,22.27301
15579,2448861.197683098,189.05201,22.26245
15580,2448862.197647224,189.06978,22.25194
15581,2448863.197612724,189.08772,22.24148
15582,2448864.1975796088,189.10583,22.23108
15583,2448865.197547888,189.12411,22.22073
15584,2448866.1975175715,189.14255,22.21045
15585,2448867.1974886665,189.16114,22.20023
15586,2448868.1974611804,189.17989,22.19007
15587,2448869.1974351206,189.19878,22.17998
15588,2448870.1974104927,189.21781,22.16997
15589,2448871.1973873037,189.23698,22.16002
15590,2448872.1973655582,189.25629,22.15016
15591,2448873.197345263,189.27572,22.14037
15592,2448874.1973264227,189.29528,22.13066
15593,2448875.1973090423,189.31495,22.12104
15594,2448876.1972931274,189.33474,22.1115
15595,2448877.1972786817,189.35465,22.10205
15596,2448878.1972657107,189.37465,22.09269
15597,2448879.1972542186,189.39476,22.08342
15598,2448880.19724421,189.41497,22.07424
15599,2448881.197235689,189.43527,22.06516
15600,2448882.1972286603,189.45566,22.05618
15601,2448883.197223128,189.47614,22.04731
15602,2448884.1972190957,189.49669,22.03854
15603,2448885.197216568,189.51732,22.02987
15604,2448886.197215549,189.53802,22.02131
15605,2448887.1972160423,189.55879,22.01287
15606,2448888.1972180502,189.57961,22.00453
15607,2448889.1972215767,189.60049,21.99632
15608,2448890.1972266226,189.62143,21.98822
15609,2448891.19723319,189.6424,21.98025
15610,2448892.1972412774,189.66342,21.9724
15611,2448893.1972508845,189.68447,21.96467
15612,2448894.1972620087,189.70555,21.95708
15613,2448895.1972746467,189.72665,21.94962
15614,2448896.197288795,189.74777,21.94228
15615,2448897.1973044486,189.7689,21.93509
15616,2448898.1973216026,189.79004,21.92803
15617,2448899.197340252,189.81118,21.92111
15618,2448900.1973603913,189.83231,21.91433
15619,2448901.1973820147,189.85344,21.90769
15620,2448902.1974051166,189.87456,21.90119
15621,2448903.19742969,189.89565,21.89484
15622,2448904.197455729,189.91672,21.88864
15623,2448905.1974832267,189.93777,21.88259
15624,2448906.1975121764,189.95878,21.87668
15625,2448907.1975425715,189.97975,21.87093
15626,2448908.1975744045,190.00068,21.86533
15627,2448909.1976076686,190.02156,21.85989
15628,2448910.197642357,190.04239,21.8546
15629,2448911.197678462,190.06316,21.84947
15630,2448912.1977159767,190.08387,21.8445
15631,2448913.197754893,190.10451,21.8397
15632,2448914.197795203,190.12508,21.83505
15633,2448915.197836899,190.14557,21.83057
15634,2448916.1978799724,190.16598,21.82626
15635,2448917.197924413,190.18631,21.82211
15636,2448918.19797021,190.20653,21.81814
15637,2448919.1980173537,190.22666,21.81433
15638,2448920.198065831,190.24669,21.8107
15639,2448921.198115628,190.2666,21.80724
15640,2448922.198166731,190.2864,21.80396
15641,2448923.1982191247,190.30608,21.80085
15642,2448924.198272793,190.32563,21.79792
15643,2448925.19832772,190.34506,21.79517
15644,2448926.1983838887,190.36434,21.7926
15645,2448927.198441282,190.38348,21.7902
15646,2448928.1984998835,190.40248,21.78799
15647,2448929.198559675,190.42132,21.78596
15648,2448930.1986206393,190.44001,21.78411
15649,2448931.1986827585,190.45854,21.78244
15650,2448932.1987460153,190.4769,21.78095
15651,2448933.198810391,190.4951,21.77964
15652,2448934.1988758687,190.51311,21.77852
15653,2448935.198942429,190.53096,21.77759
15654,2448936.1990100546,190.54862,21.77683
15655,2448937.199078727,190.56609,21.77626
15656,2448938.1991484286,190.58337,21.77588
15657,2448939.1992191407,190.60045,21.77568
15658,2448940.199290845,190.61734,21.77566
15659,2448941.199363524,190.63402,21.77583
15660,2448942.199437158,190.6505,21.77619
15661,2448943.199511729,190.66676,21.77673
15662,2448944.199587216,190.6828,21.77746
15663,2448945.1996635995,190.69862,21.77838
15664,2448946.1997408574,190.71422,21.77948
15665,2448947.199818968,190.72958,21.78077
15666,2448948.199897908,190.74471,21.78225
15667,2448949.1999776536,190.7596,21.78391
15668,2448950.200058181,190.77425,21.78577
15669,2448951.2001394634,190.78864,21.7878
15670,2448952.2002214766,190.80279,21.79003
15671,2448953.2003041934,190.81667,21.79243
15672,2448954.2003875887,190.8303,21.79503
15673,2448955.2004716354,190.84366,21.7978
15674,2448956.200556307,190.85676,21.80076
15675,2448957.200641578,190.86958,21.8039
15676,2448958.2007274213,190.88213,21.80722
15677,2448959.2008138113,190.8944,21.81072
15678,2448960.2009007204,190.90639,21.8144
15679,2448961.2009881237,190.9181,21.81826
15680,2448962.201075994,190.92953,21.82229
15681,2448963.2011643057,190.94066,21.8265
15682,2448964.2012530332,190.9515,21.83088
15683,2448965.20134215,190.96205,21.83544
15684,2448966.2014316316,190.9723,21.84016
15685,2448967.201521452,190.98226,21.84506
15686,2448968.2016115864,190.99191,21.85013
15687,2448969.20170201,191.00126,21.85536
15688,2448970.201792696,191.0103,21.86076
15689,2448971.2018836197,191.01903,21.86632
15690,2448972.201974754,191.02745,21.87205
15691,2448973.2020660727,191.03556,21.87794
15692,2448974.202157547,191.04335,21.884
15693,2448975.2022491493,191.05083,21.89021
15694,2448976.202340851,191.05798,21.89658
15695,2448977.2024326217,191.0648,21.9031
15696,2448978.202524432,191.07131,21.90978
15697,2448979.2026162525,191.07748,21.91661
15698,2448980.202708052,191.08332,21.92359
15699,2448981.202799801,191.08884,21.93072
15700,2448982.2028914685,191.09402,21.93799
15701,2448983.2029830255,191.09887,21.94541
15702,2448984.2030744413,191.10338,21.95297
15703,2448985.203165687,191.10756,21.96066
15704,2448986.2032567332,191.1114,21.96849
15705,2448987.203347551,191.11491,21.97645
15706,2448988.203438112,191.11808,21.98454
15707,2448989.2035283875,191.12091,21.99275
15708,2448990.2036183495,191.12341,22.00109
15709,2448991.2037079707,191.12557,22.00955
15710,2448992.2037972235,191.12739,22.01813
15711,2448993.203886082,191.12887,22.02683
15712,2448994.2039745194,191.13002,22.03564
15713,2448995.2040625103,191.13083,22.04456
15714,2448996.204150029,191.13131,22.05359
15715,2448997.204237051,191.13145,22.06272
15716,2448998.20432355,191.13126,22.07195
15717,2448999.204409502,191.13073,22.08129
15718,2449000.2044948796,191.12987,22.09072
15719,2449001.204579657,191.12867,22.10025
15720,2449002.204663808,191.12714,22.10987
15721,2449003.2047473043,191.12528,22.11957
15722,2449004.2048301194,191.12308,22.12937
15723,2449005.2049122257,191.12055,22.13924
15724,2449006.204993596,191.11769,22.14919
15725,2449007.205074202,191.1145,22.15922
15726,2449008.2051540175,191.11098,22.16932
15727,2449009.2052330156,191.10713,22.17949
15728,2449010.20531117,191.10297,22.18972
15729,2449011.2053884543,191.09847,22.20002
15730,2449012.205464843,191.09366,22.21037
15731,2449013.2055403125,191.08853,22.22077
15732,2449014.2056148374,191.08308,22.23123
15733,2449015.205688394,191.07732,22.24173
15734,2449016.20576096,191.07125,22.25227
15735,2449017.205832512,191.06487,22.26286
15736,2449018.205903029,191.05819,22.27348
15737,2449019.205972489,191.0512,22.28413
15738,2449020.2060408713,191.04392,22.29481
15739,2449021.206108157,191.03635,22.30551
15740,2449022.206174326,191.02848,22.31623
15741,2449023.206239361,191.02032,22.32698
15742,2449024.206303243,191.01188,22.33773
15743,2449025.2063659546,191.00316,22.3485
15744,2449026.206427479,190.99416,22.35927
15745,2449027.2064877986,190.98488,22.37005
15746,2449028.206546895,190.97533,22.38083
15747,2449029.206604751,190.96552,22.39161
15748,2449030.2066613473,190.95543,22.40239
15749,2449031.206716666,190.94509,22.41315
15750,2449032.206770689,190.93449,22.4239
15751,2449033.206823398,190.92364,22.43463
15752,2449034.206874775,190.91253,22.44534
15753,2449035.2069248026,190.90118,22.45603
15754,2449036.2069734647,190.88959,22.46669
15755,2449037.2070207447,190.87776,22.47732
15756,2449038.2070666268,190.86569,22.48791
15757,2449039.2071110965,190.8534,22.49846
15758,2449040.2071541394,190.84089,22.50897
15759,2449041.207195742,190.82816,22.51943
15760,2449042.207235892,190.81522,22.52984
15761,2449043.207274577,190.80207,22.5402
15762,2449044.2073117867,190.78872,22.5505
15763,2449045.20734751,190.77517,22.56073
15764,2449046.207381737,190.76143,22.5709
15765,2449047.20741446,190.7475,22.581
15766,2449048.20744567,190.7334,22.59104
15767,2449049.207475361,190.71912,22.60099
15768,2449050.207503525,190.70468,22.61087
15769,2449051.207530158,190.69007,22.62066
15770,2449052.2075552535,190.6753,22.63037
15771,2449053.207578808,190.66038,22.63999
15772,2449054.207600816,190.64532,22.64953
15773,2449055.207621274,190.63011,22.65896
15774,2449056.207640176,190.61477,22.66831
15775,2449057.2076575183,190.5993,22.67755
15776,2449058.2076732954,190.5837,22.68669
15777,2449059.207687502,190.56798,22.69573
15778,2449060.207700133,190.55215,22.70466
15779,2449061.2077111835,190.53621,22.71348
15780,2449062.2077206504,190.52016,22.72218
15781,2449063.2077285303,190.50402,22.73077
15782,2449064.2077348195,190.48778,22.73923
15783,2449065.2077395166,190.47146,22.74758
15784,2449066.20774262,190.45506,22.75579
15785,2449067.2077441295,190.43859,22.76388
15786,2449068.2077440447,190.42205,22.77184
15787,2449069.2077423674,190.40545,22.77966
15788,2449070.2077390985,190.38879,22.78735
15789,2449071.2077342407,190.37209,22.79489
15790,2449072.2077277973,190.35535,22.80229
15791,2449073.2077197726,190.33858,22.80955
15792,2449074.2077101716,190.32177,22.81666
15793,2449075.207698999,190.30495,22.82362
15794,2449076.207686262,190.2881,22.83044
15795,2449077.207671968,190.27126,22.83709
15796,2449078.2076561237,190.2544,22.8436
15797,2449079.2076387377,190.23755,22.84994
15798,2449080.2076198193,190.22072,22.85613
15799,2449081.2075993773,190.20389,22.86215
15800,2449082.2075774204,190.18709,22.86802
15801,2449083.2075539585,190.17031,22.87372
15802,2449084.207528999,190.15357,22.87926
15803,2449085.207502552,190.13686,22.88463
15804,2449086.207474624,190.1202,22.88983
15805,2449087.2074452243,190.10359,22.89486
15806,2449088.207414361,190.08703,22.89973
15807,2449089.2073820434,190.07053,22.90442
15808,2449090.20734828,190.05409,22.90893
15809,2449091.207313081,190.03773,22.91327
15810,2449092.207276457,190.02144,22.91743
15811,2449093.207238419,190.00524,22.92142
15812,2449094.2071989784,189.98913,22.92522
15813,2449095.2071581488,189.97311,22.92885
15814,2449096.207115942,189.95719,22.93229
15815,2449097.207072373,189.94138,22.93555
15816,2449098.2070274553,189.92568,22.93862
15817,2449099.2069812045,189.9101,22.94151
15818,2449100.206933636,189.89464,22.94421
15819,2449101.206884767,189.87932,22.94673
15820,2449102.206834614,189.86413,22.94906
15821,2449103.206783194,189.84908,22.9512
15822,2449104.2067305264,189.83418,22.95315
15823,2449105.2066766294,189.81943,22.95491
15824,2449106.2066215225,189.80483,22.95649
15825,2449107.2065652246,189.7904,22.95788
15826,2449108.206507756,189.77614,22.95907
15827,2449109.2064491357,189.76205,22.96008
15828,2449110.2063893834,189.74813,22.9609
15829,2449111.206328518,189.73439,22.96154
15830,2449112.206266559,189.72084,22.96198
15831,2449113.206203524,189.70748,22.96224
15832,2449114.206139432,189.6943,22.96231
15833,2449115.2060742998,189.68133,22.96219
15834,2449116.206008146,189.66855,22.96188
15835,2449117.2059409893,189.65598,22.96138
15836,2449118.205872848,189.64362,22.9607
15837,2449119.2058037417,189.63148,22.95983
15838,2449120.20573369,189.61955,22.95878
15839,2449121.2056627125,189.60784,22.95753
15840,2449122.20559083,189.59636,22.9561
15841,2449123.2055180646,189.5851,22.95449
15842,2449124.205444437,189.57408,22.95268
15843,2449125.2053699694,189.5633,22.9507
15844,2449126.2052946845,189.55277,22.94853
15845,2449127.2052186057,189.54248,22.94617
15846,2449128.205141756,189.53243,22.94363
15847,2449129.2050641603,189.52265,22.94091
15848,2449130.204985842,189.51311,22.93801
15849,2449131.204906827,189.50384,22.93493
15850,2449132.20482714,189.49484,22.93167
15851,2449133.204746807,189.4861,22.92823
15852,2449134.2046658527,189.47763,22.92462
15853,2449135.2045843033,189.46943,22.92083
15854,2449136.204502184,189.46151,22.91687
15855,2449137.2044195193,189.45387,22.91274
15856,2449138.204336335,189.4465,22.90844
15857,2449139.204252654,189.43942,22.90397
15858,2449140.204168501,189.43262,22.89933
15859,2449141.2040838986,189.4261,22.89453
15860,2449142.2039988693,189.41988,22.88956
15861,2449143.2039134367,189.41394,22.88444
15862,2449144.2038276223,189.40829,22.87915
15863,2449145.20374145,189.40293,22.8737
15864,2449146.2036549416,189.39787,22.86809
15865,2449147.203568121,189.39311,22.86233
15866,2449148.2034810116,189.38864,22.85641
15867,2449149.2033936367,189.38447,22.85034
15868,2449150.2033060216,189.38061,22.84412
15869,2449151.20321819,189.37705,22.83775
15870,2449152.203130167,189.3738,22.83123
15871,2449153.2030419777,189.37085,22.82456
15872,2449154.202953648,189.36821,22.81775
15873,2449155.2028652024,189.36588,22.81079
15874,2449156.2027766677,189.36386,22.8037
15875,2449157.2026880705,189.36216,22.79646
15876,2449158.2025994365,189.36076,22.78909
15877,2449159.2025107937,189.35969,22.78158
15878,2449160.202422168,189.35893,22.77395
15879,2449161.2023335863,189.35848,22.76618
15880,2449162.202245076,189.35835,22.75829
15881,2449163.202156663,189.35853,22.75027
15882,2449164.202068373,189.35904,22.74213
15883,2449165.2019802313,189.35985,22.73387
15884,2449166.2018922623,189.36099,22.72549
15885,2449167.2018044908,189.36244,22.717
15886,2449168.201716939,189.3642,22.70839
15887,2449169.2016296303,189.36628,22.69968
15888,2449170.201542587,189.36867,22.69086
15889,2449171.201455832,189.37137,22.68194
15890,2449172.2013693866,189.37438,22.67291
15891,2449173.2012832733,189.37771,22.66378
15892,2449174.201197514,189.38135,22.65455
15893,2449175.201112131,189.3853,22.64523
15894,2449176.201027147,189.38956,22.63581
15895,2449177.200942585,189.39413,22.6263
15896,2449178.200858467,189.39901,22.6167
15897,2449179.200774816,189.4042,22.60702
15898,2449180.200691656,189.4097,22.59725
15899,2449181.20060901,189.4155,22.5874
15900,2449182.200526901,189.42161,22.57747
15901,2449183.200445353,189.42803,22.56746
15902,2449184.2003643895,189.43475,22.55738
15903,2449185.200284034,189.44177,22.54723
15904,2449186.200204311,189.4491,22.53701
15905,2449187.200125244,189.45673,22.52673
15906,2449188.2000468574,189.46465,22.51638
15907,2449189.199969174,189.47288,22.50597
15908,2449190.1998922178,189.4814,22.49551
15909,2449191.199816011,189.49021,22.48499
15910,2449192.1997405756,189.49931,22.47442
15911,2449193.199665932,189.5087,22.46381
15912,2449194.199592101,189.51838,22.45315
15913,2449195.199519102,189.52834,22.44244
15914,2449196.199446953,189.53858,22.4317
15915,2449197.199375673,189.5491,22.42092
15916,2449198.1993052796,189.55989,22.41011
15917,2449199.1992357904,189.57095,22.39927
15918,2449200.199167223,189.58229,22.3884
15919,2449201.1990995943,189.59389,22.3775
15920,2449202.199032922,189.60576,22.36659
15921,2449203.198967223,189.6179,22.35564
15922,2449204.1989025148,189.63029,22.34469
15923,2449205.198838815,189.64294,22.33371
15924,2449206.198776141,189.65584,22.32273
15925,2449207.19871451,189.669,22.31173
15926,2449208.1986539396,189.68241,22.30072
15927,2449209.1985944477,189.69606,22.28972
15928,2449210.1985360514,189.70996,22.2787
15929,2449211.198478768,189.7241,22.26769
15930,2449212.1984226154,189.73848,22.25669
15931,2449213.1983676106,189.7531,22.24569
15932,2449214.1983137717,189.76795,22.2347
15933,2449215.1982611152,189.78302,22.22372
15934,2449216.1982096587,189.79833,22.21276
15935,2449217.1981594185,189.81385,22.20182
15936,2449218.198110411,189.8296,22.19089
15937,2449219.198062651,189.84555,22.18
15938,2449220.1980161527,189.86172,22.16913
15939,2449221.197970929,189.8781,22.15829
15940,2449222.197926993,189.89467,22.14749
15941,2449223.197884355,189.91145,22.13672
15942,2449224.1978430264,189.92841,22.126
15943,2449225.197803017,189.94557,22.11531
15944,2449226.197764337,189.96291,22.10467
15945,2449227.197726996,189.98043,22.09408
15946,2449228.197691003,189.99813,22.08353
15947,2449229.197656367,190.016,22.07304
15948,2449230.197623098,190.03404,22.0626
15949,2449231.197591204,190.05224,22.05222
15950,2449232.1975606945,190.07061,22.0419
15951,2449233.1975315786,190.08913,22.03164
15952,2449234.197503865,190.10781,22.02145
15953,2449235.1974775624,190.12664,22.01132
15954,2449236.1974526797,190.14561,22.00126
15955,2449237.197429225,190.16472,21.99128
15956,2449238.197407207,190.18397,21.98137
15957,2449239.197386634,190.20335,21.97154
15958,2449240.1973675145,190.22286,21.96178
15959,2449241.197349856,190.24249,21.95211
15960,2449242.197333667,190.26225,21.94253
15961,2449243.1973189544,190.28212,21.93303
15962,2449244.1973057264,190.3021,21.92363
15963,2449245.1972939884,190.32218,21.91432
15964,2449246.1972837476,190.34237,21.9051
15965,2449247.197275008,190.36264,21.89599
15966,2449248.1972677736,190.38301,21.88697
15967,2449249.197262047,190.40347,21.87806
15968,2449250.19725783,190.424,21.86926
15969,2449251.197255123,190.44461,21.86057
15970,2449252.1972539257,190.46528,21.85199
15971,2449253.1972542387,190.48602,21.84352
15972,2449254.1972560603,190.50682,21.83517
15973,2449255.1972593903,190.52767,21.82693
15974,2449256.1972642266,190.54857,21.81882
15975,2449257.1972705685,190.56951,21.81082
15976,2449258.1972784144,190.5905,21.80295
15977,2449259.1972877625,190.61151,21.79521
15978,2449260.197298611,190.63256,21.7876
15979,2449261.197310958,190.65363,21.78011
15980,2449262.1973248017,190.67472,21.77276
15981,2449263.1973401397,190.69583,21.76554
15982,2449264.1973569696,190.71694,21.75845
15983,2449265.1973752887,190.73807,21.7515
15984,2449266.197395095,190.75919,21.7447
15985,2449267.197416385,190.78031,21.73803
15986,2449268.197439156,190.80142,21.73151
15987,2449269.1974634044,190.82251,21.72513
15988,2449270.1974891266,190.84359,21.7189
15989,2449271.197516319,190.86464,21.71282
15990,2449272.197544976,190.88567,21.70689
15991,2449273.1975750932,190.90666,21.70112
15992,2449274.1976066646,190.9276,21.6955
15993,2449275.1976396833,190.9485,21.69004
15994,2449276.1976741403,190.96935,21.68474
15995,2449277.1977100265,190.99014,21.6796
15996,2449278.197747331,191.01087,21.67462
15997,2449279.1977860434,191.03153,21.66981
15998,2449280.1978261513,191.05211,21.66516
15999,2449281.1978676426,191.07262,21.66068
16000,2449282.197910504,191.09304,21.65636
16001,2449283.1979547236,191.11337,21.65222
16002,2449284.1980002876,191.1336,21.64824
16003,2449285.198047184,191.15374,21.64444
16004,2449286.1980953985,191.17377,21.64081
16005,2449287.1981449192,191.19369,21.63735
16006,2449288.1981957313,191.2135,21.63406
16007,2449289.1982478225,191.23319,21.63096
16008,2449290.198301178,191.25275,21.62802
16009,2449291.1983557846,191.27219,21.62526
16010,2449292.1984116286,191.29149,21.62269
16011,2449293.198468696,191.31066,21.62029
16012,2449294.198526972,191.32968,21.61806
16013,2449295.1985864425,191.34856,21.61602
16014,2449296.1986470926,191.36729,21.61417
16015,2449297.198708908,191.38586,21.61249
16016,2449298.198771873,191.40426,21.611
16017,2449299.198835972,191.42251,21.60969
16018,2449300.198901189,191.44058,21.60856
16019,2449301.198967507,191.45847,21.60762
16020,2449302.1990349074,191.47619,21.60687
16021,2449303.1991033726,191.49372,21.6063
16022,2449304.199172882,191.51105,21.60592
16023,2449305.199243415,191.52819,21.60573
16024,2449306.19931495,191.54513,21.60573
16025,2449307.1993874647,191.56186,21.60591
16026,2449308.199460936,191.57839,21.60629
