,timearr, xearr, yearr, zearr,vxearr,vyearr,vzearr
8211,2456103.5,27.27627908389018,14.08006879644138,-4.252374428497506,-0.0186222689546966,0.002027767282847,0.0001728559634996
8212,2456104.5,27.25786363908765,14.08196346396756,-4.252206108637095,-0.0185999863728409,0.0017384118793349,0.0001744063223535
8213,2456105.5000000005,27.23947269258923,14.08357225744699,-4.252037582506627,-0.0185727899850278,0.0014498525398207,0.0001759482945653
8214,2456106.5,27.22111105018748,14.084896024479168,-4.251868861228841,-0.018540782680935,0.0011621975600539,0.0001774723980114
8215,2456107.5000000005,27.20278340723907,14.08593570833096,-4.251699965129755,-0.0185040818307962,0.0008755305701735,0.0001789690463315
8216,2456108.5,27.184494337278245,14.08669231958499,-4.251530923442848,-0.0184628123988049,0.0005899032834899,0.0001804294044376
8217,2456109.5,27.166248289817375,14.08716690138751,-4.2513617730012525,-0.0184170954172707,0.0003053304591802,0.0001818465356518
8218,2456110.5,27.148049601706415,14.087360492172,-4.251192555714468,-0.0183670327728688,2.17904614989e-05,0.0001832166279867
8219,2456111.5000000005,27.129902524127846,14.087274092934019,-4.251023314942775,-0.0183126919748141,-0.0002607659511687,0.0001845398937567
8220,2456112.5,27.11181126256578,14.08690864739376,-4.250854091322232,-0.018254096359455,-0.0005423990654393,0.0001858207128192
8221,2456113.5,27.09378002192643,14.086265040866941,-4.25068491891698,-0.0181912250144868,-0.0008231603817797,0.0001870668463024
8222,2456114.5,27.07581304660491,14.08534411785849,-4.250515822539365,-0.0181240225749778,-0.0011030760585982,0.0001882879681381
8223,2456115.5000000005,27.057914647452613,14.08414671240966,-4.250346816661588,-0.0180524146790624,-0.0013821384450683,0.0001894940519423
8224,2456116.5,27.04008921290515,14.08267368240804,-4.250177905793412,-0.0179763232841867,-0.0016603063843175,0.0001906941176392
8225,2456117.5000000005,27.02234120671631,14.08092594029308,-4.250009085822454,-0.0178956776887234,-0.0019375114866418,0.0001918955690114
8226,2456118.5,27.00467515743771,14.078904476133593,-4.24984034573343,-0.0178104200430848,-0.0022136665061,0.0001931040689713
8227,2456119.5,26.987095644779487,14.07661037257213,-4.249671669263472,-0.0177205063524375,-0.002488672868074,0.0001943237526925
8228,2456120.5,26.96960728646149,14.07404481331655,-4.24950303626331,-0.0176259048060832,-0.0027624259299751,0.0001955575709609
8229,2456121.5000000005,26.95221472734968,14.07120908762908,-4.2493344237140604,-0.0175265931191455,-0.0030348177592895,0.0001968076163951
8230,2456122.5,26.934922631231007,14.06810459311968,-4.249165806462028,-0.0174225560668485,-0.0033057378441668,0.0001980753521938
8231,2456123.5,26.9177356746479,14.064732838600499,-4.248997157788368,-0.0173137839162989,-0.00357507237297,0.0001993617111628
8232,2456124.5,26.90065854168724,14.061095448095289,-4.248828449946776,-0.0172002721253319,-0.0038427027583134,0.0002006670620651
8233,2456125.5,26.88369591837328,14.057194166421342,-4.248659654795001,-0.0170820224397419,-0.0041085040808699,0.0002019910600908
8234,2456126.5,26.866852485292288,14.05303086608738,-4.248490744620086,-0.0169590452965733,-0.0043723441243995,0.0002033324165824
8235,2456127.5,26.85013290729565,14.04860755459782,-4.248321693212686,-0.0168313631814382,-0.0046340836223753,0.0002046886421718
8236,2456128.5,26.833541819619576,14.043926380706129,-4.248152477183649,-0.0166990143124905,-0.0048935781650985,0.0002060558325795
8237,2456129.5,26.81708381049677,14.03898963786335,-4.2479830774441565,-0.0165620558278479,-0.0051506818875249,0.0002074285684596
8238,2456130.5,26.800763401176866,14.03379976319851,-4.247813480706649,-0.0164205656577966,-0.00540525263111,0.0002087999825682
8239,2456131.5,26.784585024982785,14.02835933087004,-4.247643680827112,-0.0162746425197001,-0.0056571579068561,0.0002101620115828
8240,2456132.5,26.76855300738943,14.02267103939182,-4.247473679812008,-0.0161244038886963,-0.0059062808535542,0.0002115058106285
8241,2456133.5,26.752671549064466,14.01673769328874,-4.2473034883481695,-0.0159699821562632,-0.0061525255344523,0.0002128222855378
8242,2456134.4999999995,26.736944713519527,14.010562179951663,-4.247133125759447,-0.015811519297504,-0.0063958212025507,0.0002141027007743
8243,2456135.5,26.721376420759526,14.00414744283017,-4.2469626193268475,-0.0156491602150423,-0.006636125323124,0.0002153393397323
8244,2456136.5,26.70597044825608,13.99749645236736,-4.246792002926189,-0.015483044739414,-0.0068734249738697,0.0002165262024185
8245,2456137.5,26.690730440565478,13.990612176666819,-4.246621314963003,-0.015313298397221,-0.0071077358086769,0.0002176596975597
8246,2456138.4999999995,26.6756599285056,13.983497554885298,-4.246450595658898,-0.0151400227409794,-0.007339097458759,0.0002187392195194
8247,2456139.5,26.66076235749523,13.97615547736376,-4.246279883890504,-0.0149632870863941,-0.0075675646119604,0.0002197674324036
8248,2456140.4999999995,26.64604112238862,13.96858877667602,-4.246109213969184,-0.014783124216838,-0.0077931943478491,0.0002207500824102
8249,2456141.5,26.631499603696767,13.96080023227425,-4.245938612881125,-0.0145995321282654,-0.0080160321487902,0.0002216952741871
8250,2456142.5,26.617141198868005,13.95279258829791,-4.245768098474269,-0.0144124819876693,-0.0082361001721146,0.0002226123459975
