,geocentricTime,RA,DEC
11729,2445011.5,324.77811,-20.00049
11730,2445012.5,324.81108,-19.9904
11731,2445013.5,324.84404,-19.98035
11732,2445014.5,324.877,-19.97036
11733,2445015.5,324.90993,-19.96041
11734,2445016.5,324.94283,-19.95051
11735,2445017.5,324.97569,-19.94067
11736,2445018.5,325.00851,-19.93089
11737,2445019.5,325.04128,-19.92117
11738,2445020.5,325.07398,-19.91151
11739,2445021.5,325.10662,-19.90191
11740,2445022.5,325.13918,-19.89238
11741,2445023.5,325.17166,-19.88292
11742,2445024.5,325.20404,-19.87354
11743,2445025.5,325.23633,-19.86423
11744,2445026.5,325.2685,-19.85499
11745,2445027.5,325.30056,-19.84584
11746,2445028.5,325.33249,-19.83677
11747,2445029.5,325.3643,-19.82778
11748,2445030.5,325.39596,-19.81888
11749,2445031.5,325.42747,-19.81007
11750,2445032.5,325.45883,-19.80135
11751,2445033.5,325.49003,-19.79272
11752,2445034.5,325.52106,-19.78419
11753,2445035.5,325.55192,-19.77575
11754,2445036.5,325.5826,-19.76742
11755,2445037.5,325.61309,-19.75918
11756,2445038.5,325.64339,-19.75105
11757,2445039.5,325.67349,-19.74302
11758,2445040.5,325.70338,-19.7351
11759,2445041.5,325.73306,-19.72729
11760,2445042.5,325.76253,-19.71959
11761,2445043.5,325.79176,-19.712
11762,2445044.5,325.82077,-19.70452
11763,2445045.5,325.84954,-19.69716
11764,2445046.5,325.87806,-19.68992
11765,2445047.5,325.90633,-19.6828
11766,2445048.5,325.93435,-19.6758
11767,2445049.5,325.9621,-19.66893
11768,2445050.5,325.98958,-19.66218
11769,2445051.5,326.01678,-19.65555
11770,2445052.5,326.04369,-19.64906
11771,2445053.5,326.07032,-19.6427
11772,2445054.5,326.09664,-19.63647
11773,2445055.5,326.12266,-19.63038
11774,2445056.5,326.14838,-19.62442
11775,2445057.5,326.17377,-19.6186
11776,2445058.5,326.19885,-19.61292
11777,2445059.5,326.22359,-19.60737
11778,2445060.5,326.24801,-19.60197
11779,2445061.5,326.27209,-19.59672
11780,2445062.5,326.29582,-19.59161
11781,2445063.5,326.31921,-19.58664
11782,2445064.5,326.34225,-19.58182
11783,2445065.5,326.36493,-19.57714
11784,2445066.5,326.38726,-19.57262
11785,2445067.5,326.40922,-19.56824
11786,2445068.5,326.43081,-19.56401
11787,2445069.5,326.45203,-19.55994
11788,2445070.5,326.47287,-19.55601
11789,2445071.5,326.49334,-19.55224
11790,2445072.5,326.51341,-19.54863
11791,2445073.5,326.5331,-19.54517
11792,2445074.5,326.55239,-19.54186
11793,2445075.5,326.57129,-19.53872
11794,2445076.5,326.58978,-19.53573
11795,2445077.5,326.60787,-19.53289
11796,2445078.5,326.62554,-19.53022
11797,2445079.5,326.6428,-19.52771
11798,2445080.5,326.65963,-19.52536
11799,2445081.5,326.67605,-19.52317
11800,2445082.5,326.69204,-19.52114
11801,2445083.5,326.70759,-19.51928
11802,2445084.5,326.72271,-19.51757
11803,2445085.5,326.73739,-19.51604
11804,2445086.5,326.75163,-19.51466
11805,2445087.5,326.76543,-19.51345
11806,2445088.5,326.77878,-19.5124
11807,2445089.5,326.79169,-19.51152
11808,2445090.5,326.80414,-19.5108
11809,2445091.5,326.81615,-19.51025
11810,2445092.5,326.8277,-19.50986
11811,2445093.5,326.8388,-19.50963
11812,2445094.5,326.84944,-19.50957
11813,2445095.5,326.85962,-19.50967
11814,2445096.5,326.86935,-19.50993
11815,2445097.5,326.87862,-19.51035
11816,2445098.5,326.88742,-19.51094
11817,2445099.5,326.89577,-19.51169
11818,2445100.5,326.90365,-19.5126
11819,2445101.5,326.91106,-19.51367
11820,2445102.5,326.91801,-19.51491
11821,2445103.5,326.92449,-19.5163
11822,2445104.5,326.9305,-19.51785
11823,2445105.5,326.93604,-19.51957
11824,2445106.5,326.94111,-19.52144
11825,2445107.5,326.9457,-19.52348
11826,2445108.5,326.94983,-19.52567
11827,2445109.5,326.95348,-19.52801
11828,2445110.5,326.95665,-19.53052
11829,2445111.5,326.95936,-19.53318
11830,2445112.5,326.96158,-19.536
11831,2445113.5,326.96333,-19.53897
11832,2445114.5,326.96461,-19.54209
11833,2445115.5,326.96542,-19.54536
11834,2445116.5,326.96575,-19.54879
11835,2445117.5,326.96561,-19.55236
11836,2445118.5,326.96501,-19.55609
11837,2445119.5,326.96394,-19.55995
11838,2445120.5,326.9624,-19.56397
11839,2445121.5,326.96041,-19.56812
11840,2445122.5,326.95795,-19.57242
11841,2445123.5,326.95504,-19.57686
11842,2445124.5,326.95166,-19.58144
11843,2445125.5,326.94784,-19.58615
11844,2445126.5,326.94356,-19.591
11845,2445127.5,326.93883,-19.59598
11846,2445128.5,326.93366,-19.60109
11847,2445129.5,326.92804,-19.60634
11848,2445130.5,326.92197,-19.61171
11849,2445131.5,326.91547,-19.61721
11850,2445132.5,326.90853,-19.62284
11851,2445133.5,326.90115,-19.62859
11852,2445134.5,326.89333,-19.63446
11853,2445135.5,326.88509,-19.64046
11854,2445136.5,326.87642,-19.64657
11855,2445137.5,326.86732,-19.65279
11856,2445138.5,326.8578,-19.65913
11857,2445139.5,326.84787,-19.66558
11858,2445140.5,326.83752,-19.67215
11859,2445141.5,326.82675,-19.67882
11860,2445142.5,326.81559,-19.68559
11861,2445143.5,326.80402,-19.69247
11862,2445144.5,326.79205,-19.69945
11863,2445145.5,326.7797,-19.70652
11864,2445146.5,326.76695,-19.71369
11865,2445147.5,326.75383,-19.72095
11866,2445148.5,326.74034,-19.7283
11867,2445149.5,326.72647,-19.73574
11868,2445150.5,326.71225,-19.74327
11869,2445151.5,326.69766,-19.75087
11870,2445152.5,326.68272,-19.75855
11871,2445153.5,326.66744,-19.76631
11872,2445154.5,326.65182,-19.77415
11873,2445155.5,326.63586,-19.78205
11874,2445156.5,326.61957,-19.79002
11875,2445157.5,326.60296,-19.79806
11876,2445158.5,326.58603,-19.80616
11877,2445159.5,326.56878,-19.81433
11878,2445160.5,326.55123,-19.82255
11879,2445161.5,326.53338,-19.83082
11880,2445162.5,326.51523,-19.83915
11881,2445163.5,326.4968,-19.84753
11882,2445164.5,326.47808,-19.85595
11883,2445165.5,326.45909,-19.86442
11884,2445166.5,326.43983,-19.87293
11885,2445167.5,326.4203,-19.88148
11886,2445168.5,326.40052,-19.89006
11887,2445169.5,326.38049,-19.89867
11888,2445170.5,326.36022,-19.90732
11889,2445171.5,326.33971,-19.91598
11890,2445172.5,326.31899,-19.92468
11891,2445173.5,326.29804,-19.93339
11892,2445174.5,326.27689,-19.94211
11893,2445175.5,326.25554,-19.95085
11894,2445176.5,326.234,-19.9596
11895,2445177.5,326.21228,-19.96835
11896,2445178.5,326.19038,-19.97711
11897,2445179.5,326.16832,-19.98587
11898,2445180.5,326.1461,-19.99463
11899,2445181.5,326.12373,-20.00337
11900,2445182.5,326.10122,-20.01211
11901,2445183.5,326.07858,-20.02084
11902,2445184.5,326.05581,-20.02955
11903,2445185.5,326.03292,-20.03825
11904,2445186.5,326.00993,-20.04692
11905,2445187.5,325.98683,-20.05557
11906,2445188.5,325.96364,-20.06419
11907,2445189.5,325.94037,-20.07279
11908,2445190.5,325.91702,-20.08135
11909,2445191.5,325.89359,-20.08987
11910,2445192.5,325.87011,-20.09836
11911,2445193.5,325.84658,-20.1068
11912,2445194.5,325.823,-20.1152
11913,2445195.5,325.79939,-20.12356
11914,2445196.5,325.77575,-20.13186
11915,2445197.5,325.7521,-20.14011
11916,2445198.5,325.72843,-20.1483
11917,2445199.5,325.70477,-20.15644
11918,2445200.5,325.68112,-20.16451
11919,2445201.5,325.65749,-20.17251
11920,2445202.5,325.6339,-20.18045
11921,2445203.5,325.61034,-20.18831
11922,2445204.5,325.58683,-20.1961
11923,2445205.5,325.56339,-20.20381
11924,2445206.5,325.54001,-20.21144
11925,2445207.5,325.51671,-20.21899
11926,2445208.5,325.49349,-20.22646
11927,2445209.5,325.47037,-20.23383
11928,2445210.5,325.44736,-20.24111
11929,2445211.5,325.42445,-20.2483
11930,2445212.5,325.40167,-20.2554
11931,2445213.5,325.37902,-20.26239
11932,2445214.5,325.3565,-20.26929
11933,2445215.5,325.33413,-20.27608
11934,2445216.5,325.31191,-20.28277
11935,2445217.5,325.28985,-20.28935
11936,2445218.5,325.26796,-20.29582
11937,2445219.5,325.24624,-20.30218
11938,2445220.5,325.22472,-20.30842
11939,2445221.5,325.20338,-20.31455
11940,2445222.5,325.18225,-20.32056
11941,2445223.5,325.16132,-20.32645
11942,2445224.5,325.14062,-20.33222
11943,2445225.5,325.12014,-20.33786
11944,2445226.5,325.09989,-20.34338
11945,2445227.5,325.07989,-20.34876
11946,2445228.5,325.06014,-20.35402
11947,2445229.5,325.04066,-20.35914
11948,2445230.5,325.02144,-20.36412
11949,2445231.5,325.0025,-20.36897
11950,2445232.5,324.98385,-20.37367
11951,2445233.5,324.96549,-20.37824
11952,2445234.5,324.94743,-20.38266
11953,2445235.5,324.92968,-20.38694
11954,2445236.5,324.91224,-20.39107
11955,2445237.5,324.89513,-20.39506
11956,2445238.5,324.87834,-20.3989
11957,2445239.5,324.86189,-20.40258
11958,2445240.5,324.84578,-20.40612
11959,2445241.5,324.83002,-20.4095
11960,2445242.5,324.81461,-20.41273
11961,2445243.5,324.79956,-20.4158
11962,2445244.5,324.78488,-20.41872
11963,2445245.5,324.77056,-20.42148
11964,2445246.5,324.75663,-20.42409
11965,2445247.5,324.74307,-20.42653
11966,2445248.5,324.7299,-20.42882
11967,2445249.5,324.71712,-20.43094
11968,2445250.5,324.70474,-20.43291
11969,2445251.5,324.69276,-20.43471
11970,2445252.5,324.68119,-20.43635
11971,2445253.5,324.67004,-20.43783
11972,2445254.5,324.6593,-20.43914
11973,2445255.5,324.64899,-20.44028
11974,2445256.5,324.63912,-20.44126
11975,2445257.5,324.62967,-20.44207
11976,2445258.5,324.62067,-20.44271
11977,2445259.5,324.61212,-20.44319
11978,2445260.5,324.60401,-20.4435
11979,2445261.5,324.59636,-20.44364
11980,2445262.5,324.58917,-20.4436
11981,2445263.5,324.58244,-20.44341
11982,2445264.5,324.57617,-20.44304
11983,2445265.5,324.57037,-20.4425
11984,2445266.5,324.56505,-20.44179
11985,2445267.5,324.56019,-20.44091
11986,2445268.5,324.55581,-20.43987
11987,2445269.5,324.55191,-20.43866
11988,2445270.5,324.54849,-20.43727
11989,2445271.5,324.54555,-20.43572
11990,2445272.5,324.54309,-20.43401
11991,2445273.5,324.54111,-20.43212
11992,2445274.5,324.53962,-20.43007
11993,2445275.5,324.53862,-20.42785
11994,2445276.5,324.53811,-20.42547
11995,2445277.5,324.53809,-20.42292
11996,2445278.5,324.53855,-20.42021
11997,2445279.5,324.53951,-20.41733
11998,2445280.5,324.54097,-20.41429
11999,2445281.5,324.54292,-20.41109
12000,2445282.5,324.54537,-20.40772
12001,2445283.5,324.54831,-20.4042
12002,2445284.5,324.55176,-20.40051
12003,2445285.5,324.5557,-20.39666
12004,2445286.5,324.56015,-20.39265
12005,2445287.5,324.56509,-20.38848
12006,2445288.5,324.57054,-20.38415
12007,2445289.5,324.57648,-20.37967
12008,2445290.5,324.58292,-20.37503
12009,2445291.5,324.58987,-20.37023
12010,2445292.5,324.5973,-20.36528
12011,2445293.5,324.60524,-20.36018
12012,2445294.5,324.61366,-20.35493
12013,2445295.5,324.62258,-20.34954
12014,2445296.5,324.63199,-20.34399
12015,2445297.5,324.64189,-20.33829
12016,2445298.5,324.65227,-20.33246
12017,2445299.5,324.66313,-20.32648
12018,2445300.5,324.67447,-20.32035
12019,2445301.5,324.68629,-20.31409
12020,2445302.5,324.69859,-20.30769
12021,2445303.5,324.71135,-20.30115
12022,2445304.5,324.72459,-20.29448
12023,2445305.5,324.73828,-20.28768
12024,2445306.5,324.75244,-20.28074
12025,2445307.5,324.76707,-20.27367
12026,2445308.5,324.78214,-20.26648
12027,2445309.5,324.79768,-20.25916
12028,2445310.5,324.81366,-20.25171
12029,2445311.5,324.8301,-20.24414
12030,2445312.5,324.84698,-20.23645
12031,2445313.5,324.8643,-20.22864
12032,2445314.5,324.88206,-20.22071
12033,2445315.5,324.90025,-20.21266
12034,2445316.5,324.91888,-20.2045
12035,2445317.5,324.93793,-20.19623
12036,2445318.5,324.9574,-20.18784
12037,2445319.5,324.97729,-20.17935
12038,2445320.5,324.99759,-20.17076
12039,2445321.5,325.01829,-20.16206
12040,2445322.5,325.0394,-20.15326
12041,2445323.5,325.0609,-20.14436
12042,2445324.5,325.08279,-20.13537
12043,2445325.5,325.10506,-20.12628
12044,2445326.5,325.12771,-20.1171
12045,2445327.5,325.15073,-20.10783
12046,2445328.5,325.17412,-20.09847
12047,2445329.5,325.19786,-20.08903
12048,2445330.5,325.22196,-20.07951
12049,2445331.5,325.24641,-20.06991
12050,2445332.5,325.27119,-20.06023
12051,2445333.5,325.29631,-20.05048
12052,2445334.5,325.32176,-20.04066
12053,2445335.5,325.34754,-20.03076
12054,2445336.5,325.37363,-20.0208
12055,2445337.5,325.40003,-20.01077
12056,2445338.5,325.42674,-20.00068
12057,2445339.5,325.45375,-19.99053
12058,2445340.5,325.48106,-19.98032
12059,2445341.5,325.50865,-19.97005
12060,2445342.5,325.53652,-19.95973
12061,2445343.5,325.56467,-19.94936
12062,2445344.5,325.59309,-19.93894
12063,2445345.5,325.62177,-19.92847
12064,2445346.5,325.6507,-19.91796
12065,2445347.5,325.67988,-19.90741
12066,2445348.5,325.7093,-19.89683
12067,2445349.5,325.73895,-19.88621
12068,2445350.5,325.76882,-19.87555
12069,2445351.5,325.79891,-19.86487
12070,2445352.5,325.8292,-19.85416
12071,2445353.5,325.8597,-19.84343
12072,2445354.5,325.89039,-19.83267
12073,2445355.5,325.92126,-19.8219
12074,2445356.5,325.95231,-19.81111
12075,2445357.5,325.98353,-19.80031
12076,2445358.5,326.01491,-19.7895
12077,2445359.5,326.04644,-19.77868
12078,2445360.5,326.07811,-19.76785
12079,2445361.5,326.10993,-19.75703
12080,2445362.5,326.14187,-19.7462
12081,2445363.5,326.17394,-19.73538
12082,2445364.5,326.20613,-19.72456
12083,2445365.5,326.23843,-19.71375
12084,2445366.5,326.27083,-19.70295
12085,2445367.5,326.30332,-19.69217
12086,2445368.5,326.33591,-19.6814
12087,2445369.5,326.36857,-19.67064
12088,2445370.5,326.40131,-19.65991
12089,2445371.5,326.43411,-19.6492
12090,2445372.5,326.46698,-19.63851
12091,2445373.5,326.49989,-19.62786
12092,2445374.5,326.53284,-19.61723
12093,2445375.5,326.56583,-19.60664
12094,2445376.5,326.59884,-19.59609
12095,2445377.5,326.63187,-19.58557
12096,2445378.5,326.66491,-19.5751
12097,2445379.5,326.69795,-19.56467
12098,2445380.5,326.73099,-19.55429
12099,2445381.5,326.764,-19.54396
12100,2445382.5,326.797,-19.53369
12101,2445383.5,326.82996,-19.52347
12102,2445384.5,326.86288,-19.5133
12103,2445385.5,326.89575,-19.5032
12104,2445386.5,326.92857,-19.49316
12105,2445387.5,326.96133,-19.48319
12106,2445388.5,326.99401,-19.47328
12107,2445389.5,327.02661,-19.46344
12108,2445390.5,327.05913,-19.45368
12109,2445391.5,327.09156,-19.44399
12110,2445392.5,327.12389,-19.43438
12111,2445393.5,327.15611,-19.42485
12112,2445394.5,327.18823,-19.4154
12113,2445395.5,327.22022,-19.40603
12114,2445396.5,327.25209,-19.39675
12115,2445397.5,327.28382,-19.38756
12116,2445398.5,327.31541,-19.37846
12117,2445399.5,327.34686,-19.36945
12118,2445400.5,327.37815,-19.36053
12119,2445401.5,327.40928,-19.35172
12120,2445402.5,327.44025,-19.343
12121,2445403.5,327.47103,-19.33438
12122,2445404.5,327.50163,-19.32587
12123,2445405.5,327.53204,-19.31746
12124,2445406.5,327.56225,-19.30916
12125,2445407.5,327.59226,-19.30097
12126,2445408.5,327.62205,-19.2929
12127,2445409.5,327.65162,-19.28494
12128,2445410.5,327.68096,-19.27709
12129,2445411.5,327.71007,-19.26937
12130,2445412.5,327.73894,-19.26177
12131,2445413.5,327.76756,-19.25429
12132,2445414.5,327.79592,-19.24693
12133,2445415.5,327.82402,-19.2397
12134,2445416.5,327.85186,-19.2326
12135,2445417.5,327.87943,-19.22563
12136,2445418.5,327.90671,-19.21879
12137,2445419.5,327.93372,-19.21208
12138,2445420.5,327.96043,-19.20551
12139,2445421.5,327.98685,-19.19907
12140,2445422.5,328.01298,-19.19277
12141,2445423.5,328.0388,-19.18661
12142,2445424.5,328.06431,-19.18059
12143,2445425.5,328.0895,-19.17471
12144,2445426.5,328.11438,-19.16898
12145,2445427.5,328.13892,-19.16338
12146,2445428.5,328.16314,-19.15794
12147,2445429.5,328.18702,-19.15264
12148,2445430.5,328.21056,-19.14749
12149,2445431.5,328.23375,-19.14249
12150,2445432.5,328.25659,-19.13764
12151,2445433.5,328.27907,-19.13294
12152,2445434.5,328.30119,-19.1284
12153,2445435.5,328.32294,-19.12401
12154,2445436.5,328.34431,-19.11978
12155,2445437.5,328.3653,-19.11571
12156,2445438.5,328.38591,-19.11179
12157,2445439.5,328.40613,-19.10804
12158,2445440.5,328.42595,-19.10444
12159,2445441.5,328.44538,-19.10101
12160,2445442.5,328.46441,-19.09774
12161,2445443.5,328.48303,-19.09464
12162,2445444.5,328.50124,-19.09169
12163,2445445.5,328.51904,-19.08891
12164,2445446.5,328.53643,-19.0863
12165,2445447.5,328.5534,-19.08385
12166,2445448.5,328.56994,-19.08156
12167,2445449.5,328.58607,-19.07944
12168,2445450.5,328.60177,-19.07749
12169,2445451.5,328.61703,-19.0757
12170,2445452.5,328.63187,-19.07408
12171,2445453.5,328.64627,-19.07263
12172,2445454.5,328.66024,-19.07134
12173,2445455.5,328.67377,-19.07022
12174,2445456.5,328.68685,-19.06927
12175,2445457.5,328.69949,-19.06848
12176,2445458.5,328.71168,-19.06787
12177,2445459.5,328.72342,-19.06742
12178,2445460.5,328.7347,-19.06714
12179,2445461.5,328.74553,-19.06703
12180,2445462.5,328.7559,-19.06708
12181,2445463.5,328.76581,-19.06731
12182,2445464.5,328.77525,-19.0677
12183,2445465.5,328.78423,-19.06826
12184,2445466.5,328.79275,-19.06899
12185,2445467.5,328.80079,-19.06989
12186,2445468.5,328.80837,-19.07095
12187,2445469.5,328.81547,-19.07218
12188,2445470.5,328.8221,-19.07358
12189,2445471.5,328.82826,-19.07514
12190,2445472.5,328.83395,-19.07687
12191,2445473.5,328.83917,-19.07876
12192,2445474.5,328.84391,-19.08081
12193,2445475.5,328.84818,-19.08303
12194,2445476.5,328.85199,-19.08541
12195,2445477.5,328.85532,-19.08794
12196,2445478.5,328.85818,-19.09064
12197,2445479.5,328.86057,-19.09349
12198,2445480.5,328.8625,-19.0965
12199,2445481.5,328.86395,-19.09967
12200,2445482.5,328.86494,-19.10299
12201,2445483.5,328.86546,-19.10646
12202,2445484.5,328.86551,-19.11009
12203,2445485.5,328.8651,-19.11387
12204,2445486.5,328.86422,-19.11779
12205,2445487.5,328.86287,-19.12187
12206,2445488.5,328.86107,-19.1261
12207,2445489.5,328.8588,-19.13047
12208,2445490.5,328.85606,-19.13498
12209,2445491.5,328.85287,-19.13964
12210,2445492.5,328.84922,-19.14445
12211,2445493.5,328.84511,-19.14939
12212,2445494.5,328.84054,-19.15447
12213,2445495.5,328.83552,-19.15969
12214,2445496.5,328.83005,-19.16504
12215,2445497.5,328.82413,-19.17053
12216,2445498.5,328.81776,-19.17615
12217,2445499.5,328.81096,-19.1819
12218,2445500.5,328.80371,-19.18778
12219,2445501.5,328.79603,-19.19378
12220,2445502.5,328.78792,-19.19991
12221,2445503.5,328.77938,-19.20615
12222,2445504.5,328.77041,-19.21252
12223,2445505.5,328.76103,-19.219
12224,2445506.5,328.75124,-19.22559
12225,2445507.5,328.74103,-19.2323
12226,2445508.5,328.73042,-19.23911
12227,2445509.5,328.71941,-19.24603
12228,2445510.5,328.708,-19.25306
12229,2445511.5,328.69619,-19.26019
12230,2445512.5,328.684,-19.26742
12231,2445513.5,328.67141,-19.27474
12232,2445514.5,328.65845,-19.28216
12233,2445515.5,328.64511,-19.28968
12234,2445516.5,328.6314,-19.29728
12235,2445517.5,328.61732,-19.30497
12236,2445518.5,328.60287,-19.31275
12237,2445519.5,328.58807,-19.32061
12238,2445520.5,328.57292,-19.32855
12239,2445521.5,328.55741,-19.33657
12240,2445522.5,328.54157,-19.34466
12241,2445523.5,328.52538,-19.35283
12242,2445524.5,328.50887,-19.36106
12243,2445525.5,328.49203,-19.36936
12244,2445526.5,328.47488,-19.37773
12245,2445527.5,328.45741,-19.38615
12246,2445528.5,328.43964,-19.39463
12247,2445529.5,328.42157,-19.40317
12248,2445530.5,328.40321,-19.41175
12249,2445531.5,328.38458,-19.42038
12250,2445532.5,328.36566,-19.42906
12251,2445533.5,328.34648,-19.43778
12252,2445534.5,328.32705,-19.44653
12253,2445535.5,328.30736,-19.45532
12254,2445536.5,328.28742,-19.46415
12255,2445537.5,328.26725,-19.473
12256,2445538.5,328.24684,-19.48187
12257,2445539.5,328.22621,-19.49077
12258,2445540.5,328.20537,-19.49969
12259,2445541.5,328.18431,-19.50863
12260,2445542.5,328.16305,-19.51758
12261,2445543.5,328.1416,-19.52654
12262,2445544.5,328.11996,-19.53551
12263,2445545.5,328.09814,-19.54448
12264,2445546.5,328.07615,-19.55345
12265,2445547.5,328.05399,-19.56243
12266,2445548.5,328.03167,-19.5714
12267,2445549.5,328.00921,-19.58036
12268,2445550.5,327.98661,-19.58931
12269,2445551.5,327.96387,-19.59825
12270,2445552.5,327.94101,-19.60716
12271,2445553.5,327.91803,-19.61606
12272,2445554.5,327.89494,-19.62494
12273,2445555.5,327.87176,-19.63379
12274,2445556.5,327.8485,-19.6426
12275,2445557.5,327.82515,-19.65139
12276,2445558.5,327.80174,-19.66013
12277,2445559.5,327.77826,-19.66884
12278,2445560.5,327.75474,-19.6775
12279,2445561.5,327.73118,-19.68612
12280,2445562.5,327.70758,-19.69468
12281,2445563.5,327.68396,-19.70319
12282,2445564.5,327.66033,-19.71165
12283,2445565.5,327.63669,-19.72004
12284,2445566.5,327.61306,-19.72838
12285,2445567.5,327.58943,-19.73665
12286,2445568.5,327.56583,-19.74485
12287,2445569.5,327.54225,-19.75298
12288,2445570.5,327.51871,-19.76104
12289,2445571.5,327.49522,-19.76903
12290,2445572.5,327.47178,-19.77693
12291,2445573.5,327.4484,-19.78475
12292,2445574.5,327.42509,-19.79249
12293,2445575.5,327.40186,-19.80015
12294,2445576.5,327.37872,-19.80771
12295,2445577.5,327.35568,-19.81518
12296,2445578.5,327.33274,-19.82256
12297,2445579.5,327.30991,-19.82984
12298,2445580.5,327.28721,-19.83702
12299,2445581.5,327.26464,-19.8441
12300,2445582.5,327.24221,-19.85107
12301,2445583.5,327.21993,-19.85793
12302,2445584.5,327.19781,-19.86468
12303,2445585.5,327.17586,-19.87132
12304,2445586.5,327.15409,-19.87784
12305,2445587.5,327.13251,-19.88425
12306,2445588.5,327.11113,-19.89053
12307,2445589.5,327.08995,-19.89669
12308,2445590.5,327.06898,-19.90272
12309,2445591.5,327.04824,-19.90863
12310,2445592.5,327.02772,-19.9144
12311,2445593.5,327.00745,-19.92005
12312,2445594.5,326.98741,-19.92556
12313,2445595.5,326.96763,-19.93093
12314,2445596.5,326.94811,-19.93617
12315,2445597.5,326.92886,-19.94126
12316,2445598.5,326.90988,-19.94622
12317,2445599.5,326.89119,-19.95103
12318,2445600.5,326.87278,-19.9557
12319,2445601.5,326.85466,-19.96023
12320,2445602.5,326.83685,-19.9646
12321,2445603.5,326.81935,-19.96883
12322,2445604.5,326.80216,-19.97291
12323,2445605.5,326.78529,-19.97683
12324,2445606.5,326.76876,-19.98061
12325,2445607.5,326.75256,-19.98422
12326,2445608.5,326.7367,-19.98768
12327,2445609.5,326.7212,-19.99098
12328,2445610.5,326.70605,-19.99413
12329,2445611.5,326.69127,-19.99711
12330,2445612.5,326.67686,-19.99993
12331,2445613.5,326.66283,-20.00258
12332,2445614.5,326.64919,-20.00507
12333,2445615.5,326.63593,-20.0074
12334,2445616.5,326.62308,-20.00956
12335,2445617.5,326.61062,-20.01155
12336,2445618.5,326.59858,-20.01337
12337,2445619.5,326.58695,-20.01502
12338,2445620.5,326.57573,-20.0165
12339,2445621.5,326.56494,-20.01781
12340,2445622.5,326.55458,-20.01895
12341,2445623.5,326.54464,-20.01992
12342,2445624.5,326.53514,-20.02072
12343,2445625.5,326.52609,-20.02134
12344,2445626.5,326.51747,-20.0218
12345,2445627.5,326.5093,-20.02208
12346,2445628.5,326.50158,-20.02218
12347,2445629.5,326.49431,-20.02212
12348,2445630.5,326.4875,-20.02188
12349,2445631.5,326.48115,-20.02147
12350,2445632.5,326.47526,-20.02088
12351,2445633.5,326.46984,-20.02012
12352,2445634.5,326.46489,-20.01919
12353,2445635.5,326.46041,-20.01809
12354,2445636.5,326.4564,-20.01681
12355,2445637.5,326.45288,-20.01536
12356,2445638.5,326.44984,-20.01373
12357,2445639.5,326.44728,-20.01193
12358,2445640.5,326.44521,-20.00996
12359,2445641.5,326.44363,-20.00782
12360,2445642.5,326.44255,-20.0055
12361,2445643.5,326.44195,-20.00301
12362,2445644.5,326.44186,-20.00035
12363,2445645.5,326.44226,-19.99751
12364,2445646.5,326.44316,-19.99451
12365,2445647.5,326.44456,-19.99134
12366,2445648.5,326.44646,-19.98799
12367,2445649.5,326.44886,-19.98448
12368,2445650.5,326.45175,-19.9808
12369,2445651.5,326.45515,-19.97696
12370,2445652.5,326.45905,-19.97295
12371,2445653.5,326.46344,-19.96878
12372,2445654.5,326.46833,-19.96444
12373,2445655.5,326.47372,-19.95995
12374,2445656.5,326.47961,-19.95529
12375,2445657.5,326.48598,-19.95047
12376,2445658.5,326.49286,-19.9455
12377,2445659.5,326.50022,-19.94037
12378,2445660.5,326.50808,-19.93508
12379,2445661.5,326.51643,-19.92964
12380,2445662.5,326.52527,-19.92405
12381,2445663.5,326.53459,-19.9183
12382,2445664.5,326.54441,-19.9124
12383,2445665.5,326.55471,-19.90636
12384,2445666.5,326.56549,-19.90017
12385,2445667.5,326.57676,-19.89383
12386,2445668.5,326.58851,-19.88734
12387,2445669.5,326.60074,-19.88071
12388,2445670.5,326.61344,-19.87394
12389,2445671.5,326.62662,-19.86703
12390,2445672.5,326.64028,-19.85998
12391,2445673.5,326.6544,-19.8528
12392,2445674.5,326.66899,-19.84548
12393,2445675.5,326.68404,-19.83802
12394,2445676.5,326.69954,-19.83044
12395,2445677.5,326.71551,-19.82272
12396,2445678.5,326.73192,-19.81488
12397,2445679.5,326.74878,-19.80691
12398,2445680.5,326.76607,-19.79882
12399,2445681.5,326.78381,-19.79062
12400,2445682.5,326.80197,-19.78229
12401,2445683.5,326.82057,-19.77384
12402,2445684.5,326.83958,-19.76529
12403,2445685.5,326.85902,-19.75662
12404,2445686.5,326.87886,-19.74784
12405,2445687.5,326.89912,-19.73895
12406,2445688.5,326.91977,-19.72996
12407,2445689.5,326.94083,-19.72087
12408,2445690.5,326.96227,-19.71167
12409,2445691.5,326.98411,-19.70238
12410,2445692.5,327.00633,-19.69299
12411,2445693.5,327.02893,-19.68351
12412,2445694.5,327.05191,-19.67393
12413,2445695.5,327.07525,-19.66427
12414,2445696.5,327.09896,-19.65451
12415,2445697.5,327.12303,-19.64468
12416,2445698.5,327.14745,-19.63475
12417,2445699.5,327.17222,-19.62475
12418,2445700.5,327.19734,-19.61467
12419,2445701.5,327.22278,-19.60451
12420,2445702.5,327.24856,-19.59429
12421,2445703.5,327.27465,-19.58399
12422,2445704.5,327.30107,-19.57362
12423,2445705.5,327.32779,-19.56319
12424,2445706.5,327.35481,-19.5527
12425,2445707.5,327.38212,-19.54215
12426,2445708.5,327.40972,-19.53154
12427,2445709.5,327.4376,-19.52088
