,kboTIME,x,y,z
180,2448072.3113185284,30.03450819887913,-12.1515106628182,-4.188639032363989
181,2448073.3114045104,30.01853685894674,-12.15090220590513,-4.188808517300406
182,2448074.311489635,30.00261175498969,-12.150575832899,-4.188977845011089
183,2448075.311573879,29.98673742483846,-12.15053047798476,-4.189147011784448
184,2448076.3116572206,29.97091835019975,-12.15076503687526,-4.189316019081192
185,2448077.311739638,29.95515896057145,-12.1512783708118,-4.189484873395139
186,2448078.3118211096,29.93946363688703,-12.15206931168994,-4.189653586192373
187,2448079.3119016136,29.92383671608327,-12.15313666832252,-4.189822173843023
188,2448080.31198113,29.90828249760337,-12.15447923330096,-4.189990657441909
189,2448081.3120596367,29.89280525248535,-12.15609578949234,-4.190159062416621
190,2448082.312137114,29.87740923518809,-12.15798511497806,-4.190327417844675
191,2448083.3122135405,29.86209869777286,-12.16014598525387,-4.190495755441282
192,2448084.3122888952,29.84687790562563,-12.16257717175312,-4.190664108224182
193,2448085.3123631575,29.83175115367655,-12.16527743611052,-4.190832508899272
194,2448086.3124363055,29.81672278204012,-12.16824551988208,-4.191000988030018
195,2448087.3125083186,29.80179719001618,-12.17148012955659,-4.19116957205952
196,2448088.312579174,29.78697884722556,-12.17497991667546,-4.191338281265735
197,2448089.312648851,29.77227230014745,-12.17874345298586,-4.191507127773527
198,2448090.3127173265,29.75768217158894,-12.1827692012018,-4.191676113837702
199,2448091.3127845787,29.74321315017205,-12.18705548345733,-4.191845230728942
200,2448092.312850585,29.72886996761955,-12.19160045171681,-4.192014458625756
201,2448093.3129153247,29.71465736410466,-12.19640206623972,-4.192183767836468
202,2448094.312978776,29.70058004580986,-12.20145808810567,-4.192353121385231
203,2448095.3130409196,29.68664264230422,-12.20676608881734,-4.192522478574117
204,2448096.3131017354,29.67284967211717,-12.2123234750043,-4.192691798795894
205,2448097.3131612055,29.65920552212549,-12.21812752183274,-4.192861044825524
206,2448098.313219313,29.64571444160272,-12.22417540723285,-4.193030185083763
207,2448099.313276041,29.63238054763837,-12.23046424078571,-4.193199194766599
208,2448100.3133313735,29.61920783681063,-12.23699108446199,-4.19336805605696
209,2448101.313385296,29.60620019843446,-12.24375296545987,-4.19353675777488
210,2448102.3134377943,29.59336142631865,-12.25074688316175,-4.1937052948041
211,2448103.313488854,29.58069522769981,-12.25796981273878,-4.193873667534878
212,2448104.3135384624,29.56820522934556,-12.26541870765803,-4.194041881450324
213,2448105.3135866057,29.55589498165376,-12.27309050274299,-4.19420994688861
214,2448106.313633272,29.54376796203806,-12.28098211875121,-4.194377878940513
215,2448107.313678449,29.53182757910059,-12.28909046872977,-4.194545697386896
216,2448108.313722125,29.52007717908423,-12.29741246568222,-4.194713426540743
217,2448109.313764288,29.50852005581789,-12.30594503034165,-4.19488109483705
218,2448110.3138049277,29.49715946474381,-12.31468509720244,-4.195048734024017
219,2448111.3138440326,29.48599864064641,-12.32362961662668,-4.195216377861617
220,2448112.3138815914,29.47504081756321,-12.33277555104105,-4.195384060328578
221,2448113.3139175926,29.46428924840071,-12.34211986406369,-4.195551813455563
222,2448114.3139520255,29.45374722137769,-12.35165950266193,-4.195719665002641
223,2448115.3139848784,29.44341807073963,-12.3613913737107,-4.195887636246519
224,2448116.3140161396,29.43330518004316,-12.37131231716637,-4.196055740127184
225,2448117.314045798,29.42341197727296,-12.38141907833797,-4.19622397994741
226,2448118.3140738416,29.41374192177051,-12.39170828163962,-4.196392348759945
227,2448119.31410026,29.4042984834034,-12.40217640811925,-4.196560829538383
228,2448120.3141250424,29.39508511490397,-12.41281977917028,-4.19672939619708
229,2448121.314148179,29.3861052192135,-12.4236345489271,-4.196898015463215
230,2448122.31416966,29.37736211499609,-12.43461670737696,-4.197066649480457
231,2448123.314189479,29.36885900467957,-12.44576209474971,-4.197235258854365
232,2448124.314207628,29.36059894957385,-12.45706642544147,-4.197403805707317
233,2448125.314224101,29.35258485528352,-12.4685253174904,-4.197572256284439
234,2448126.314238894,29.34481946812324,-12.48013432256155,-4.19774058277722
235,2448127.314252002,29.33730538065243,-12.49188895202207,-4.197908764257136
236,2448128.314263423,29.33004504284871,-12.50378469656743,-4.198076786833189
237,2448129.3142731544,29.32304077523308,-12.51581703902366,-4.198244643283192
238,2448130.314281194,29.31629478111212,-12.52798146157561,-4.198412332436551
239,2448131.314287542,29.30980915638075,-12.54027344945289,-4.198579858535947
240,2448132.3142921967,29.3035858965285,-12.55268849317398,-4.198747230720998
241,2448133.3142951587,29.2976269013975,-12.56522209109732,-4.198914462690925
242,2448134.3142964286,29.29193397885303,-12.57786975348306,-4.199081572527936
243,2448135.3142960076,29.28650884892723,-12.59062700862012,-4.199248582598316
244,2448136.3142938972,29.28135315020913,-12.60348941080168,-4.19941551939006
245,2448137.314290099,29.27646845019794,-12.61645254899521,-4.19958241309921
246,2448138.3142846148,29.27185626081495,-12.62951205400882,-4.199749296758383
247,2448139.314277447,29.26751805908067,-12.64266360107916,-4.199916204740463
248,2448140.314268598,29.26345531112576,-12.6559029046085,-4.200083170594588
249,2448141.3142580697,29.25966949569086,-12.66922570279737,-4.200250224374105
250,2448142.3142458643,29.25616212201721,-12.68262773225816,-4.200417389835386
251,2448143.3142319834,29.25293473745337,-12.69610469564248,-4.200584682015444
252,2448144.3142164294,29.24998892234438,-12.70965222753759,-4.200752105652007
253,2448145.314199204,29.24732627288029,-12.72326586428398,-4.200919654703287
254,2448146.3141803103,29.24494837510363,-12.73694102190328,-4.201087312960268
255,2448147.3141597514,29.24285677427459,-12.75067298400145,-4.201255055543349
256,2448148.3141375305,29.2410529433812,-12.76445689952496,-4.201422850997554
257,2448149.314113653,29.23953825355588,-12.77828778919204,-4.20159066371802
258,2448150.314088124,29.23831394828127,-12.79216055913159,-4.20175845648575
259,2448151.3140609507,29.23738112280614,-12.8060700202117,-4.201926192925483
260,2448152.314032141,29.23674070993506,-12.82001091132733,-4.202093839705916
261,2448153.3140017036,29.23639347293567,-12.83397792451824,-4.202261368312461
262,2448154.3139696484,29.23634000553035,-12.84796572948921,-4.202428756264574
263,2448155.313935986,29.23658073794012,-12.86196899524476,-4.202595987731067
264,2448156.3139007282,29.23711594709196,-12.87598240723944,-4.202763053596237
265,2448157.313863887,29.23794576872154,-12.89000067949283,-4.20292995111397
266,2448158.313825475,29.23907020930222,-12.90401856216774,-4.203096683328306
267,2448159.3137855064,29.2404891563648,-12.91803084586221,-4.203263258432449
268,2448160.3137439946,29.24220238658692,-12.93203236419988,-4.203429689196195
269,2448161.3137009544,29.24420957181587,-12.94601799626799,-4.203595992532073
270,2448162.3136564,29.24651028384777,-12.95998267015652,-4.203762189206709
271,2448163.3136103475,29.2491039993118,-12.97392136836846,-4.203928303639573
272,2448164.3135628114,29.25199010640493,-12.98782913519303,-4.204094363667122
273,2448165.313513809,29.25516791541198,-13.00170108519104,-4.204260400087738
274,2448166.313463355,29.25863667470329,-13.0155324107049,-4.204426445757773
275,2448167.313411466,29.26239559286086,-13.02931838496115,-4.204592534016831
276,2448168.313358158,29.26644386545878,-13.04305435647432,-4.204758696332783
277,2448169.313303447,29.27078070205476,-13.05673573106857,-4.204924959306026
278,2448170.313247348,29.2754053463545,-13.07035794070837,-4.205091341509614
279,2448171.313189877,29.28031708222107,-13.0839164030527,-4.205257850903803
280,2448172.3131310493,29.28551522146081,-13.097406480025,-4.205424483546897
281,2448173.31307088,29.29099907507247,-13.11082344491578,-4.205591223963707
282,2448174.3130093855,29.29676791477776,-13.12416246457728,-4.205758047004609
283,2448175.312946583,29.30282093339237,-13.13741859798009,-4.205924920630107
284,2448176.31288249,29.30915721071565,-13.1505868078872,-4.206091808963451
285,2448177.3128171246,29.31577568807644,-13.16366198052687,-4.206258675117716
286,2448178.312750507,29.32267515164348,-13.17663894868257,-4.206425483554015
287,2448179.312682657,29.32985422307474,-13.18951251523355,-4.206592201921707
288,2448180.3126135957,29.33731135585094,-13.2022774756745,-4.206758802425074
289,2448181.312543346,29.3450448360401,-13.21492863899782,-4.206925262775915
290,2448182.3124719304,29.35305278667851,-13.22746084657887,-4.207091566773197
291,2448183.3123993725,29.36133317513476,-13.23986898865967,-4.207257704535888
292,2448184.312325697,29.36988382273296,-13.2521480179915,-4.207423672420998
293,2448185.3122509276,29.37870241571034,-13.26429296034746,-4.207589472681818
