,kboTIME,x,y,z
771,2448663.206607887,-46.19679954993047,0.2542342285856865,21.12715958645166
772,2448664.2066642456,-46.18577327245023,0.2657943016257561,21.12766375390107
773,2448665.206719308,-46.1749892012681,0.2775372864694155,21.12816777819023
774,2448666.2067730604,-46.16445011798897,0.2894586007386867,21.12867168702369
775,2448667.2068254873,-46.15415865416632,0.3015536949079081,21.12917551538688
776,2448668.2068765755,-46.14411731270164,0.3138180813951618,21.12967930389985
777,2448669.2069263123,-46.13432850355176,0.3262473567106733,21.13018309580158
778,2448670.206974684,-46.12479459053634,0.3388372076647036,21.13068693273346
779,2448671.207021678,-46.11551793963823,0.3515833951933779,21.13119085009647
780,2448672.2070672815,-46.10650095571031,0.3644817168111494,21.13169487316826
781,2448673.2071114806,-46.09774609751517,0.3775279573013227,21.13219901501095
782,2448674.207154263,-46.08925586941494,0.3907178412970236,21.13270327650362
783,2448675.207195614,-46.08103279633976,0.404046998488089,21.13320764804996
784,2448676.2072355207,-46.07307939213923,0.4175109452559311,21.13371211210676
785,2448677.20727397,-46.06539812972273,0.4311050803948412,21.13421664574843
786,2448678.207310949,-46.05799141735329,0.4448246897720049,21.13472122280693
787,2448679.207346445,-46.0508615818375,0.4586649549314225,21.13522581545256
788,2448680.2073804466,-46.04401085727022,0.4726209621954016,21.13573039528848
789,2448681.2074129423,-46.03744137728723,0.4866877105133611,21.13623493411756
790,2448682.207443922,-46.03115516888785,0.500860117610086,21.13673940454793
791,2448683.2074733744,-46.02515414635386,0.5151330248213863,21.13724378057229
792,2448684.2075012913,-46.01944010436624,0.529501201467497,21.137748038211
793,2448685.2075276636,-46.01401471000331,0.5439593497936384,21.13825215625861
794,2448686.207552483,-46.00887949383736,0.5585021114553839,21.13875611712531
795,2448687.2075757426,-46.00403584077019,0.5731240762780303,21.13925990772376
796,2448688.2075974364,-45.99948498149033,0.5878197936377927,21.139763520326
797,2448689.207617558,-45.99522798545695,0.602583786409779,21.14026695330818
798,2448690.2076361035,-45.9912657561534,0.6174105671393633,21.14077021171278
799,2448691.207653069,-45.98759902914075,0.6322946560100873,21.14127330757547
800,2448692.2076684516,-45.98422837336425,0.6472306002757408,21.14177625997274
801,2448693.207682249,-45.98115419636587,0.6622129949237325,21.14227909473038
802,2448694.207694461,-45.97837675452588,0.6772365041457152,21.14278184369022
803,2448695.2077050866,-45.97589616993032,0.6922958824135819,21.14328454338396
804,2448696.2077141255,-45.97371245538731,0.7073859925052465,21.14378723295636
805,2448697.2077215794,-45.97182554779962,0.7225018161176785,21.14428995128079
806,2448698.2077274476,-45.97023534720826,0.7376384518593768,21.14479273345738
807,2448699.207731732,-45.96894175511458,0.7527910968852984,21.14529560722663
808,2448700.2077344335,-45.96794470328872,0.7679550128143502,21.14579859008454
809,2448701.2077355515,-45.96724416551003,0.7831254822838822,21.14630168782956
810,2448702.2077350873,-45.96684014985536,0.7982977662196581,21.14680489484876
811,2448703.2077330416,-45.96673267556686,0.8134670711296386,21.14730819587434
812,2448704.2077294136,-45.96692174253046,0.8286285310915625,21.14781156854358
813,2448705.2077242057,-45.9674073013494,0.8437772036773611,21.14831498604674
814,2448706.2077174187,-45.96818922909195,0.8589080756072809,21.14881841937239
815,2448707.207709054,-45.96926731232232,0.8740160731692249,21.14932183895906
816,2448708.207699114,-45.97064123654162,0.8890960734812049,21.14982521579262
817,2448709.2076876024,-45.97231058001741,0.9041429142998173,21.15032852210561
818,2448710.207674522,-45.97427480980544,0.9191514015294459,21.15083173186402
819,2448711.207659878,-45.97653327809614,0.934116314625162,21.15133482120751
820,2448712.2076436738,-45.97908521754471,0.9490324107535194,21.15183776896753
821,2448713.207625916,-45.98192973485001,0.9638944289826701,21.1523405573381
822,2448714.2076066113,-45.98506580251492,0.9786970959653302,21.15284317271497
823,2448715.2075857655,-45.98849224944107,0.9934351345228349,21.15334560665445
824,2448716.2075633877,-45.99220775170306,1.008103276168103,21.1538478568388
825,2448717.2075394853,-45.99621082534423,1.022696277903555,21.15434992788551
826,2448718.207514069,-46.00049982314643,1.037208942709111,21.15485183182194
827,2448719.207487149,-46.00507293695021,1.051636142251292,21.1553535880745
828,2448720.2074587364,-46.0099282063443,1.065972839784879,21.15585522288581
829,2448721.207428843,-46.01506353369573,1.080214111129524,21.15635676814854
830,2448722.2073974814,-46.02047670485757,1.09435516186962,21.1568582597044
831,2448723.207364665,-46.02616541457334,1.108391339241905,21.15735973518753
832,2448724.207330406,-46.03212729540035,1.122318137277378,21.15786123151184
833,2448725.2072947198,-46.03835994852599,1.136131193678343,21.15836278214187
834,2448726.2072576187,-46.04486097391554,1.149826277045602,21.15886441437165
835,2448727.2072191164,-46.05162799603094,1.163399264005304,21.15936614694777
836,2448728.207179226,-46.05865868068217,1.176846107806668,21.15986798844388
837,2448729.207137961,-46.06595073936493,1.190162802556155,21.16036993673708
838,2448730.207095334,-46.0735019200141,1.203345349126103,21.16087197971498
839,2448731.2070513577,-46.08130998658144,1.21638972864506,21.16137409703086
840,2448732.2070060456,-46.0893726925515,1.229291887154921,21.1618762624689
841,2448733.2069594106,-46.09768775417521,1.242047731655872,21.1623784464033
842,2448734.2069114666,-46.10625282783408,1.254653134974805,21.16288061794233
843,2448735.2068622266,-46.11506549359766,1.26710394565645,21.16338274655154
844,2448736.2068117056,-46.12412324487121,1.279395999327905,21.16388480314485
845,2448737.2067599185,-46.13342348267602,1.291525129068268,21.1643867607606
846,2448738.2067068806,-46.14296351258437,1.303487173571317,21.16488859499161
847,2448739.206652608,-46.15274054238107,1.315277982953718,21.16539028434065
848,2448740.2065971163,-46.16275167886999,1.326893422859653,21.16589181064478
849,2448741.206540424,-46.17299392274744,1.338329378100158,21.16639315966997
850,2448742.2064825473,-46.18346416111312,1.349581757492454,21.16689432192008
851,2448743.206423505,-46.19415915803456,1.360646501789013,21.16739529362889
852,2448744.206363316,-46.20507554461943,1.371519596443183,21.16789607780909
853,2448745.2063019997,-46.21620981111552,1.382197090231096,21.1683966851329
854,2448746.206239577,-46.22755830424872,1.392675119333949,21.16889713435177
855,2448747.2061760677,-46.23911723281854,1.402949934620698,21.16939745197365
856,2448748.206111495,-46.25088268320967,1.413017928220352,21.16989767103464
857,2448749.20604588,-46.26285064423312,1.422875654851824,21.17039782900338
858,2448750.2059792452,-46.27501703845797,1.432519844213498,21.17089796506416
859,2448751.205911613,-46.28737775589254,1.441947402669056,21.17139811714895
860,2448752.2058430067,-46.29992868591205,1.451155404572697,21.1718983190933
861,2448753.205773448,-46.31266574432293,1.460141075015338,21.17239859820612
862,2448754.2057029596,-46.3255848936393,1.468901766317182,21.17289897343761
863,2448755.205631563,-46.33868215549073,1.477434930603202,21.17339945425354
864,2448756.20555928,-46.35195361456248,1.4857380907908,21.17390004027953
865,2448757.205486131,-46.36539541394252,1.493808812517112,21.17440072173586
866,2448758.2054121373,-46.37900374255363,1.501644679738035,21.17490148060948
867,2448759.2053373205,-46.39277481646776,1.509243276510402,21.17540229240644
868,2448760.205261701,-46.40670485693112,1.516602176555121,21.17590312823099
869,2448761.205185299,-46.42079006835248,1.523718940746174,21.17640395689426
870,2448762.2051081364,-46.43502661907021,1.53059112119072,21.17690474679141
871,2448763.205030234,-46.44941062659741,1.537216269596928,21.17740546738501
872,2448764.204951614,-46.46393814771262,1.543591947413085,21.1779060902537
873,2448765.204872298,-46.47860517265606,1.549715735656187,21.17840658976746
874,2448766.2047923086,-46.49340762202873,1.555585243130301,21.17890694351385
875,2448767.2047116677,-46.50834134476446,1.561198112587304,21.17940713262238
876,2448768.204630399,-46.52340211563781,1.566552025156281,21.17990714212764
877,2448769.2045485256,-46.5385856310823,1.571644704034862,21.18040696148546
878,2448770.2044660714,-46.55388750261096,1.576473919017107,21.18090658530913
879,2448771.204383061,-46.56930324792638,1.581037493892709,21.18140601432116
880,2448772.204299518,-46.58482828096722,1.585333318914265,21.18190525640877
881,2448773.204215469,-46.60045790359858,1.589359370042493,21.18240432753651
882,2448774.2041309387,-46.61618730301204,1.59311373516152,21.18290325214107
883,2448775.204045954,-46.6320115593095,1.5965946448447,21.18340206259138
884,2448776.203960542,-46.6479256662799,1.599800502289165,21.18390079742793
885,2448777.203874729,-46.66392456484303,1.602729905301031,21.18439949841783
886,2448778.2037885427,-46.68000318429456,1.605381654214491,21.18489820686489
887,2448779.203702009,-46.69615648363551,1.607754743427303,21.18539695988303
888,2448780.203615154,-46.71237948554167,1.609848338965152,21.18589578732421
889,2448781.2035280047,-46.72866729853872,1.611661747690316,21.18639470978012
890,2448782.2034405856,-46.74501512672516,1.613194384266089,21.18689373772959
891,2448783.203352922,-46.76141826904719,1.614445740416841,21.18739287165535
892,2448784.2032650383,-46.7778721110564,1.615415358869331,21.18789210286489
893,2448785.2031769585,-46.7943721117704,1.616102812747745,21.18839141477492
894,2448786.203088706,-46.81091378755401,1.616507690433344,21.188890784483
895,2448787.2030003043,-46.82749269442356,1.616629585720922,21.18939018449617
896,2448788.202911777,-46.8441044099982,1.616468093075718,21.18988958450261
897,2448789.2028231476,-46.86074451632706,1.616022807629349,21.19038895307135
898,2448790.2027344387,-46.87740858475991,1.61529332920075,21.19088825917048
899,2448791.2026456743,-46.89409216374224,1.614279269230878,21.19138747341974
900,2448792.202556878,-46.91079076990608,1.612980259269039,21.19188656904065
901,2448793.202468073,-46.92749988222774,1.61139595967134,21.19238552252266
902,2448794.202379284,-46.94421493849467,1.60952606746869,21.19288431407389
903,2448795.202290534,-46.96093133297823,1.607370322853947,21.19338292795685
904,2448796.2022018484,-46.97764441408699,1.604928514325512,21.19388135282295
905,2448797.2021132507,-46.99434948087346,1.602200483142536,21.19437958215028
906,2448798.2020247667,-47.01104177760163,1.599186128365274,21.19487761485955
907,2448799.2019364205,-47.02771648622482,1.595885414325346,21.19537545612411
908,2448800.2018482382,-47.04436871768833,1.592298382743305,21.19587311829201
909,2448801.201760245,-47.06099350450579,1.588425171534845,21.19637062169595
910,2448802.2016724674,-47.07758579879112,1.584266041090072,21.19686799496523
911,2448803.2015849315,-47.09414048101029,1.57982140606724,21.19736527435079
912,2448804.2014976637,-47.11065238376844,1.575091866912569,21.19786250165816
913,2448805.201410691,-47.12711633096791,1.570078232214241,21.19835972074847
914,2448806.2013240387,-47.14352718655669,1.564781523283357,21.19885697313311
915,2448807.201237734,-47.15987990213571,1.559202957299798,21.19935429365176
916,2448808.2011518013,-47.176169552436,1.553343912821217,21.19985170725442
917,2448809.201066265,-47.19239135253922,1.547205886984705,21.20034922746483
918,2448810.2009811485,-47.20854065742516,1.54079045438766,21.2008468564825
919,2448811.2008964755,-47.22461294907527,1.534099234200616,21.20134458644702
920,2448812.2008122676,-47.24060381743232,1.527133867543466,21.20184240128376
921,2448813.2007285473,-47.25650894004327,1.519896003960759,21.20234027868293
922,2448814.200645336,-47.27232406300065,1.512387294601137,21.20283819196638
923,2448815.200562655,-47.28804498405693,1.504609389868036,21.2033361117579
924,2448816.2004805254,-47.30366753787923,1.496563940030366,21.20383400745767
925,2448817.200398968,-47.3191875831763,1.488252597973656,21.20433184854413
926,2448818.2003180045,-47.33460099154805,1.479677023678118,21.20482960571627
927,2448819.200237654,-47.34990363809148,1.470838890111029,21.20532725187225
928,2448820.200157939,-47.36509139386849,1.461739890130817,21.20582476291417
929,2448821.20007888,-47.38016012023848,1.452381743872827,21.20632211837787
930,2448822.200000497,-47.39510566482112,1.442766206053383,21.20681930190932
931,2448823.199922812,-47.40992385857488,1.432895072761067,21.20731630163385
932,2448824.199845846,-47.42461051325684,1.422770187609931,21.20781311048535
933,2448825.1997696194,-47.43916141845784,1.412393447576467,21.20830972656982
934,2448826.199694154,-47.45357233755313,1.401766809378953,21.20880615362368
935,2448827.199619471,-47.46783900235886,1.390892297810608,21.20930240158678
936,2448828.1995455916,-47.48195710714034,1.37977201786482,21.20979848723152
937,2448829.1994725387,-47.4959223039486,1.3684081724981,21.21029443466871
938,2448830.1994003328,-47.50973020292602,1.35680308697711,21.21079027539885
939,2448831.1993289967,-47.52337638257041,1.344959238421661,21.21128604745495
940,2448832.1992585524,-47.53685641465187,1.332879285393558,21.2117817932096
941,2448833.1991890213,-47.55016590507665,1.320566088586231,21.21227755573016
942,2448834.199120425,-47.56330054550016,1.308022712773095,21.21277337415715
943,2448835.1990527846,-47.57625616395122,1.295252404706835,21.21326927917618
944,2448836.198986119,-47.58902876097156,1.282258550526639,21.21376528981485
945,2448837.1989204474,-47.60161452301959,1.269044624126352,21.21426141231611
946,2448838.198855788,-47.61400981388152,1.255614139728796,21.21475764102044
947,2448839.198792157,-47.62621115172079,1.241970617388322,21.2152539605609
948,2448840.198729572,-47.63821518104077,1.228117563434057,21.21575034852475
949,2448841.198668048,-47.6500186463787,1.21405846303822,21.21624677795923
950,2448842.1986076003,-47.66161837088991,1.199796780423313,21.2167432194321
951,2448843.1985482452,-47.6730112401648,1.185335962794112,21.21723964261403
952,2448844.198489997,-47.68419419020082,1.170679445497862,21.21773601747998
953,2448845.1984328707,-47.69516419812195,1.155830657259302,21.2182323152568
954,2448846.1983768805,-47.70591827449591,1.140793025249389,21.2187285092204
955,2448847.1983220414,-47.7164534565649,1.125569980201392,21.21922457540429
956,2448848.1982683674,-47.72676680213919,1.110164961889522,21.21972049324173
957,2448849.198215873,-47.73685538418351,1.094581425171608,21.22021624613826
